ChIN,Annotation1,Annotation2,ID
3,Zm00001d012047,Zm00001d012049,37044
3,Zm00001d012047,Zm00001d012049,37045
3,Zm00001d012047,Zm00001d012049,37046
5,Zm00001d012047,Zm00001d012049,37047
7,Zm00001d012047,Zm00001d012049,37048
5,Zm00001d012048,Zm00001d012050,37049
8,Zm00001d012048,Zm00001d012050,37050
11,Zm00001d012048,Zm00001d012049,37051
4,Zm00001d012049,Zm00001d012052,37052
103,Zm00001d012049,Zm00001d012052,37053
103,Zm00001d012050,Zm00001d012052,37054
8,Zm00001d012060,Zm00001d012061,37055
3,Zm00001d012061,Zm00001d012067,37056
3,Zm00001d012063,Zm00001d012067,37057
3,Zm00001d012064,Zm00001d012067,37058
3,Zm00001d012065,Zm00001d012067,37059
3,Zm00001d012066,Zm00001d012067,37060
3,Zm00001d012068,Zm00001d012074,37061
5,Zm00001d012073,Zm00001d012074,37062
96,Zm00001d012083,Zm00001d012085,37063
96,Zm00001d012084,Zm00001d012085,37064
3,Zm00001d012083,Zm00001d012085,37065
96,Zm00001d012083,Zm00001d012085,37066
96,Zm00001d012084,Zm00001d012085,37067
4,Zm00001d012084,Zm00001d012086,37068
17,Zm00001d012084,Zm00001d012086,37069
3,Zm00001d012084,Zm00001d012086,37070
57,Zm00001d012085,Zm00001d012086,37071
5,Zm00001d012097,Zm00001d012102,37072
4,Zm00001d012102,Zm00001d012104,37073
4,Zm00001d012102,Zm00001d012105,37074
3,Zm00001d012102,Zm00001d012103,37075
4,Zm00001d012102,Zm00001d012103,37076
4,Zm00001d012102,Zm00001d012103,37077
6,Zm00001d012103,Zm00001d012108,37078
3,Zm00001d012103,Zm00001d012108,37079
4,Zm00001d012108,Zm00001d012117,37080
4,Zm00001d012108,Zm00001d012118,37081
3,Zm00001d012109,Zm00001d012126,37082
3,Zm00001d012118,Zm00001d012120,37083
6,Zm00001d012119,Zm00001d012120,37084
3,Zm00001d012120,Zm00001d012121,37085
3,Zm00001d012137,Zm00001d012142,37086
4,Zm00001d012137,Zm00001d012140,37087
4,Zm00001d012137,Zm00001d012141,37088
3,Zm00001d012137,Zm00001d012146,37089
41,Zm00001d012138,Zm00001d012141,37090
41,Zm00001d012140,Zm00001d012141,37091
41,Zm00001d012138,Zm00001d012142,37092
41,Zm00001d012140,Zm00001d012142,37093
3,Zm00001d012138,Zm00001d012142,37094
3,Zm00001d012138,Zm00001d012142,37095
4,Zm00001d012138,Zm00001d012141,37096
34,Zm00001d012140,Zm00001d012142,37097
34,Zm00001d012141,Zm00001d012142,37098
8,Zm00001d012140,Zm00001d012142,37099
5,Zm00001d012140,Zm00001d012142,37100
5,Zm00001d012141,Zm00001d012142,37101
3,Zm00001d012142,Zm00001d012147,37102
11,Zm00001d012145,Zm00001d012146,37103
3,Zm00001d012146,Zm00001d012147,37104
4,Zm00001d012146,Zm00001d012153,37105
20,Zm00001d012153,Zm00001d012155,37106
20,Zm00001d012154,Zm00001d012155,37107
3,Zm00001d012154,Zm00001d012155,37108
3,Zm00001d012154,Zm00001d012155,37109
65,Zm00001d012155,Zm00001d008139,37110
4,Zm00001d008140,Zm00001d012160,37111
4,Zm00001d012159,Zm00001d012160,37112
5,Zm00001d008140,Zm00001d012161,37113
5,Zm00001d012159,Zm00001d012161,37114
4,Zm00001d008140,Zm00001d012161,37115
4,Zm00001d012166,Zm00001d012167,37116
4,Zm00001d012166,Zm00001d012167,37117
3,Zm00001d012167,Zm00001d012170,37118
4,Zm00001d012167,Zm00001d012170,37119
78,Zm00001d012168,Zm00001d012169,37120
78,Zm00001d012168,Zm00001d012170,37121
49,Zm00001d012168,Zm00001d012170,37122
5,Zm00001d012168,Zm00001d012169,37123
5,Zm00001d012168,Zm00001d012169,37124
20,Zm00001d012170,Zm00001d012171,37125
3,Zm00001d012170,Zm00001d012173,37126
11,Zm00001d012170,Zm00001d012171,37127
12,Zm00001d012171,Zm00001d012173,37128
4,Zm00001d012171,Zm00001d012175,37129
5,Zm00001d012173,Zm00001d012175,37130
3,Zm00001d012175,Zm00001d012176,37131
3,Zm00001d012176,Zm00001d012179,37132
3,Zm00001d012176,Zm00001d012178,37133
3,Zm00001d012177,Zm00001d012178,37134
5,Zm00001d012177,Zm00001d012178,37135
5,Zm00001d012177,Zm00001d012179,37136
3,Zm00001d012177,Zm00001d012178,37137
3,Zm00001d012178,Zm00001d012180,37138
5,Zm00001d012179,Zm00001d008141,37139
68,Zm00001d012194,Zm00001d012197,37140
68,Zm00001d012195,Zm00001d012197,37141
68,Zm00001d012196,Zm00001d012197,37142
3,Zm00001d012194,Zm00001d012204,37143
3,Zm00001d012195,Zm00001d012204,37144
5,Zm00001d012196,Zm00001d012197,37145
10,Zm00001d012197,Zm00001d012198,37146
21,Zm00001d012197,Zm00001d012198,37147
3,Zm00001d012197,Zm00001d012198,37148
3,Zm00001d012197,Zm00001d012198,37149
98,Zm00001d012198,Zm00001d012199,37150
8,Zm00001d012198,Zm00001d012199,37151
4,Zm00001d012199,Zm00001d012201,37152
4,Zm00001d012199,Zm00001d012203,37153
11,Zm00001d012201,Zm00001d012204,37154
11,Zm00001d012203,Zm00001d012204,37155
3,Zm00001d012201,Zm00001d012204,37156
4,Zm00001d012203,Zm00001d012204,37157
66,Zm00001d012204,ENSRNA049448693,37158
66,Zm00001d012204,Zm00001d012205,37159
66,Zm00001d012204,Zm00001d012206,37160
66,Zm00001d012204,Zm00001d012207,37161
5,Zm00001d012204,ENSRNA049448693,37162
5,Zm00001d012204,Zm00001d012206,37163
5,Zm00001d012204,Zm00001d012207,37164
7,Zm00001d012204,Zm00001d012206,37165
3,Zm00001d012205,Zm00001d012633,37166
3,Zm00001d012205,Zm00001d012211,37167
14,ENSRNA049448693,ENSRNA049448687,37168
14,Zm00001d012206,ENSRNA049448687,37169
14,Zm00001d012207,ENSRNA049448687,37170
14,ENSRNA049448693,Zm00001d012209,37171
14,Zm00001d012206,Zm00001d012209,37172
14,Zm00001d012207,Zm00001d012209,37173
5,ENSRNA049448693,Zm00001d012211,37174
5,Zm00001d012206,Zm00001d012211,37175
5,Zm00001d012207,Zm00001d012211,37176
8,ENSRNA049448693,ENSRNA049448687,37177
8,Zm00001d012206,ENSRNA049448687,37178
8,Zm00001d012207,ENSRNA049448687,37179
8,ENSRNA049448693,Zm00001d012209,37180
8,Zm00001d012206,Zm00001d012209,37181
8,Zm00001d012207,Zm00001d012209,37182
3,Zm00001d012211,Zm00001d012212,37183
3,Zm00001d012216,Zm00001d012219,37184
3,Zm00001d012217,Zm00001d012220,37185
82,Zm00001d012219,Zm00001d012220,37186
82,Zm00001d012219,Zm00001d012221,37187
4,Zm00001d012219,Zm00001d012222,37188
4,Zm00001d012219,Zm00001d012223,37189
3,Zm00001d012219,Zm00001d012222,37190
3,Zm00001d012219,Zm00001d012223,37191
6,Zm00001d012220,Zm00001d012222,37192
6,Zm00001d012220,Zm00001d012223,37193
18,Zm00001d012224,Zm00001d012226,37194
3,Zm00001d012226,Zm00001d012228,37195
10,Zm00001d008142,Zm00001d012233,37196
10,Zm00001d012232,Zm00001d012233,37197
3,Zm00001d008142,Zm00001d012233,37198
3,Zm00001d012232,Zm00001d012233,37199
13,Zm00001d012239,Zm00001d012240,37200
4,Zm00001d012239,Zm00001d012241,37201
5,Zm00001d012239,Zm00001d012240,37202
4,Zm00001d012239,Zm00001d012241,37203
15,Zm00001d012240,Zm00001d012241,37204
7,Zm00001d012240,Zm00001d012243,37205
9,Zm00001d012240,Zm00001d012241,37206
36,Zm00001d012241,Zm00001d012243,37207
36,Zm00001d012242,Zm00001d012243,37208
3,Zm00001d012242,Zm00001d012244,37209
9,Zm00001d012244,Zm00001d012245,37210
10,Zm00001d012246,Zm00001d012247,37211
3,Zm00001d012259,Zm00001d012260,37212
3,Zm00001d012263,Zm00001d012270,37213
4,ENSRNA049448679,Zm00001d012265,37214
4,Zm00001d012264,Zm00001d012265,37215
4,ENSRNA049448679,Zm00001d012266,37216
4,Zm00001d012264,Zm00001d012266,37217
8,ENSRNA049448679,Zm00001d012265,37218
8,Zm00001d012264,Zm00001d012265,37219
5,ENSRNA049448679,Zm00001d012265,37220
5,Zm00001d012264,Zm00001d012265,37221
14,ENSRNA049448679,Zm00001d012265,37222
14,Zm00001d012264,Zm00001d012265,37223
14,ENSRNA049448679,Zm00001d012266,37224
14,Zm00001d012264,Zm00001d012266,37225
3,ENSRNA049448679,Zm00001d012265,37226
3,Zm00001d012264,Zm00001d012265,37227
3,Zm00001d012265,Zm00001d012267,37228
4,Zm00001d012269,Zm00001d012270,37229
20,Zm00001d012269,Zm00001d012270,37230
3,Zm00001d012269,Zm00001d012273,37231
43,Zm00001d012270,Zm00001d012273,37232
4,Zm00001d012270,Zm00001d012275,37233
4,Zm00001d012284,Zm00001d012285,37234
7,Zm00001d012284,Zm00001d012285,37235
7,Zm00001d012284,Zm00001d012286,37236
3,Zm00001d012284,Zm00001d012285,37237
3,Zm00001d012284,Zm00001d012285,37238
5,Zm00001d012284,Zm00001d012286,37239
7,Zm00001d012284,Zm00001d012285,37240
4,Zm00001d012284,ENSRNA049448669,37241
4,Zm00001d012284,Zm00001d012287,37242
4,Zm00001d012284,Zm00001d012288,37243
14,Zm00001d012285,ENSRNA049448669,37244
14,Zm00001d012285,Zm00001d012287,37245
14,Zm00001d012285,Zm00001d012288,37246
6,Zm00001d012285,Zm00001d012286,37247
3,Zm00001d012292,Zm00001d046323,37248
3,Zm00001d012293,Zm00001d012296,37249
3,Zm00001d012293,Zm00001d012297,37250
19,Zm00001d012295,Zm00001d012296,37251
19,Zm00001d012295,Zm00001d012297,37252
26,Zm00001d012295,Zm00001d012296,37253
26,Zm00001d012295,Zm00001d012297,37254
3,Zm00001d012295,Zm00001d012297,37255
4,Zm00001d012296,Zm00001d012301,37256
4,Zm00001d012296,Zm00001d012302,37257
4,Zm00001d012296,Zm00001d012301,37258
4,Zm00001d012296,Zm00001d012301,37259
6,Zm00001d012297,Zm00001d012300,37260
5,Zm00001d012301,Zm00001d012306,37261
5,Zm00001d012302,Zm00001d012306,37262
3,Zm00001d012306,Zm00001d012307,37263
8,Zm00001d012306,Zm00001d012307,37264
3,Zm00001d012307,Zm00001d012314,37265
3,Zm00001d012307,Zm00001d012315,37266
13,Zm00001d012313,Zm00001d012314,37267
13,Zm00001d012313,Zm00001d012315,37268
3,Zm00001d012313,Zm00001d012315,37269
9,Zm00001d012320,Zm00001d012321,37270
5,Zm00001d012321,Zm00001d008145,37271
3,Zm00001d012321,Zm00001d045520,37272
7,Zm00001d012322,Zm00001d008145,37273
79,Zm00001d012325,Zm00001d008145,37274
79,Zm00001d012325,Zm00001d012326,37275
3,Zm00001d008145,Zm00001d012336,37276
3,Zm00001d008145,Zm00001d012337,37277
6,Zm00001d012333,Zm00001d012334,37278
6,Zm00001d012333,Zm00001d012335,37279
3,Zm00001d012335,Zm00001d012336,37280
3,Zm00001d012335,Zm00001d012337,37281
3,Zm00001d012335,Zm00001d012336,37282
150,Zm00001d012336,Zm00001d012338,37283
150,Zm00001d012337,Zm00001d012338,37284
150,Zm00001d012336,Zm00001d012339,37285
150,Zm00001d012337,Zm00001d012339,37286
12,Zm00001d012338,Zm00001d012340,37287
4,Zm00001d012338,Zm00001d012340,37288
5,Zm00001d012340,Zm00001d012349,37289
3,Zm00001d012378,Zm00001d012380,37290
13,Zm00001d012379,Zm00001d012380,37291
3,Zm00001d012380,Zm00001d012381,37292
4,Zm00001d012381,Zm00001d012383,37293
4,Zm00001d012381,Zm00001d012384,37294
3,Zm00001d012391,Zm00001d012394,37295
6,Zm00001d012391,Zm00001d012392,37296
9,Zm00001d012391,Zm00001d012394,37297
4,Zm00001d008147,Zm00001d012396,37298
4,Zm00001d012393,Zm00001d012396,37299
17,Zm00001d008147,Zm00001d012395,37300
17,Zm00001d012393,Zm00001d012395,37301
17,Zm00001d008147,Zm00001d012396,37302
17,Zm00001d012393,Zm00001d012396,37303
7,Zm00001d012394,Zm00001d012395,37304
7,Zm00001d012394,Zm00001d012396,37305
3,Zm00001d012394,Zm00001d012396,37306
9,Zm00001d012394,Zm00001d012396,37307
3,Zm00001d012395,Zm00001d012398,37308
3,Zm00001d012395,Zm00001d012398,37309
3,Zm00001d012396,Zm00001d012398,37310
15,Zm00001d012396,Zm00001d012398,37311
3,Zm00001d012396,Zm00001d012397,37312
3,Zm00001d012401,Zm00001d012402,37313
3,Zm00001d012401,Zm00001d012402,37314
4,Zm00001d012402,Zm00001d012404,37315
6,Zm00001d012404,Zm00001d008150,37316
4,Zm00001d012404,Zm00001d008151,37317
3,Zm00001d012407,Zm00001d012419,37318
11,Zm00001d012414,ENSRNA049448648,37319
11,Zm00001d012414,Zm00001d012416,37320
5,Zm00001d012414,Zm00001d012415,37321
4,Zm00001d012414,Zm00001d012415,37322
6,Zm00001d012414,Zm00001d012418,37323
6,Zm00001d012414,Zm00001d012419,37324
68,Zm00001d012415,ENSRNA049448648,37325
68,Zm00001d012415,Zm00001d012416,37326
68,Zm00001d012415,Zm00001d012417,37327
68,Zm00001d012415,Zm00001d012418,37328
3,Zm00001d012415,Zm00001d012420,37329
4,ENSRNA049448648,Zm00001d012420,37330
4,Zm00001d012416,Zm00001d012420,37331
4,ENSRNA049448648,Zm00001d012418,37332
4,Zm00001d012416,Zm00001d012418,37333
3,ENSRNA049448648,Zm00001d012420,37334
3,Zm00001d012416,Zm00001d012420,37335
27,ENSRNA049448648,Zm00001d012418,37336
27,Zm00001d012416,Zm00001d012418,37337
27,Zm00001d012417,Zm00001d012418,37338
27,ENSRNA049448648,Zm00001d012419,37339
27,Zm00001d012416,Zm00001d012419,37340
27,Zm00001d012417,Zm00001d012419,37341
7,Zm00001d012418,Zm00001d012420,37342
3,Zm00001d012418,Zm00001d012420,37343
3,Zm00001d012419,Zm00001d012420,37344
3,Zm00001d012419,Zm00001d012423,37345
63,Zm00001d012420,Zm00001d012423,37346
63,Zm00001d012420,Zm00001d012424,37347
63,Zm00001d012420,Zm00001d012425,37348
48,Zm00001d012420,Zm00001d012421,37349
11,Zm00001d012420,ENSRNA049448545,37350
11,Zm00001d012420,Zm00001d008152,37351
11,Zm00001d012420,Zm00001d012422,37352
58,Zm00001d012420,ENSRNA049448545,37353
58,Zm00001d012420,Zm00001d008152,37354
58,Zm00001d012420,Zm00001d012421,37355
58,Zm00001d012420,Zm00001d012422,37356
3,Zm00001d012420,Zm00001d012425,37357
3,Zm00001d012420,Zm00001d012426,37358
3,Zm00001d012421,Zm00001d012424,37359
13,Zm00001d012421,Zm00001d012423,37360
8,ENSRNA049448545,Zm00001d012423,37361
8,Zm00001d012422,Zm00001d012423,37362
6,ENSRNA049448545,Zm00001d012424,37363
6,Zm00001d008152,Zm00001d012424,37364
6,Zm00001d012422,Zm00001d012424,37365
3,ENSRNA049448545,Zm00001d012424,37366
3,Zm00001d012422,Zm00001d012424,37367
5,ENSRNA049448545,Zm00001d012423,37368
5,Zm00001d008152,Zm00001d012423,37369
5,Zm00001d012422,Zm00001d012423,37370
4,ENSRNA049448545,Zm00001d012424,37371
4,Zm00001d008152,Zm00001d012424,37372
4,Zm00001d012422,Zm00001d012424,37373
3,Zm00001d012423,Zm00001d012428,37374
3,Zm00001d012424,Zm00001d012428,37375
3,Zm00001d012423,Zm00001d008153,37376
3,Zm00001d012424,Zm00001d008153,37377
3,Zm00001d012424,Zm00001d012428,37378
3,Zm00001d012425,Zm00001d012428,37379
3,Zm00001d012425,Zm00001d012427,37380
6,Zm00001d012425,Zm00001d012428,37381
6,Zm00001d012426,Zm00001d012428,37382
7,Zm00001d008153,Zm00001d012428,37383
12,Zm00001d008153,Zm00001d012428,37384
3,Zm00001d008153,Zm00001d012428,37385
15,Zm00001d012427,Zm00001d012428,37386
3,Zm00001d012427,Zm00001d012430,37387
4,Zm00001d012427,Zm00001d012428,37388
29,Zm00001d012428,Zm00001d012430,37389
29,Zm00001d012428,Zm00001d012431,37390
6,Zm00001d012428,Zm00001d012433,37391
10,Zm00001d012431,Zm00001d012432,37392
10,Zm00001d012431,Zm00001d012433,37393
3,Zm00001d012437,Zm00001d012439,37394
33,Zm00001d012437,Zm00001d012438,37395
5,Zm00001d012438,ENSRNA049448640,37396
5,Zm00001d012438,Zm00001d012442,37397
5,Zm00001d012438,Zm00001d012443,37398
6,Zm00001d012438,Zm00001d012443,37399
5,Zm00001d012439,Zm00001d012443,37400
6,Zm00001d012441,Zm00001d012443,37401
3,Zm00001d012446,Zm00001d012447,37402
3,Zm00001d012446,Zm00001d012448,37403
3,Zm00001d012448,Zm00001d012450,37404
8,Zm00001d012448,Zm00001d012450,37405
5,Zm00001d012448,Zm00001d012451,37406
8,Zm00001d012449,Zm00001d012451,37407
19,Zm00001d012451,Zm00001d012452,37408
19,Zm00001d012451,Zm00001d012453,37409
8,Zm00001d012451,Zm00001d012452,37410
8,Zm00001d012451,Zm00001d012453,37411
3,Zm00001d012451,Zm00001d012457,37412
3,Zm00001d012451,Zm00001d012458,37413
3,Zm00001d012451,Zm00001d012456,37414
3,Zm00001d012452,Zm00001d012458,37415
3,Zm00001d012456,Zm00001d012457,37416
3,Zm00001d012456,Zm00001d012458,37417
3,Zm00001d012458,Zm00001d012459,37418
11,Zm00001d008155,Zm00001d012460,37419
11,Zm00001d012459,Zm00001d012460,37420
5,Zm00001d012459,Zm00001d012463,37421
24,Zm00001d012460,Zm00001d012464,37422
24,Zm00001d012460,Zm00001d012465,37423
3,Zm00001d012460,Zm00001d012463,37424
6,Zm00001d012460,Zm00001d012463,37425
3,Zm00001d012460,Zm00001d012463,37426
3,Zm00001d012460,Zm00001d012464,37427
3,Zm00001d012460,Zm00001d012465,37428
4,Zm00001d012460,Zm00001d012463,37429
20,Zm00001d012463,Zm00001d012464,37430
20,Zm00001d012463,Zm00001d012465,37431
3,Zm00001d012463,Zm00001d012464,37432
3,Zm00001d012463,Zm00001d012465,37433
4,Zm00001d012463,Zm00001d012468,37434
4,Zm00001d012463,Zm00001d012469,37435
5,Zm00001d012467,Zm00001d012471,37436
5,Zm00001d012467,Zm00001d012469,37437
23,Zm00001d012467,Zm00001d012469,37438
23,Zm00001d012468,Zm00001d012469,37439
23,Zm00001d012467,Zm00001d012471,37440
23,Zm00001d012468,Zm00001d012471,37441
36,Zm00001d012467,Zm00001d012471,37442
36,Zm00001d012468,Zm00001d012471,37443
36,Zm00001d012469,Zm00001d012471,37444
36,Zm00001d012467,Zm00001d012472,37445
36,Zm00001d012468,Zm00001d012472,37446
36,Zm00001d012469,Zm00001d012472,37447
4,Zm00001d012467,Zm00001d012471,37448
4,Zm00001d012468,Zm00001d012471,37449
5,Zm00001d012468,Zm00001d012471,37450
3,Zm00001d012468,Zm00001d012472,37451
8,Zm00001d012469,Zm00001d012472,37452
9,Zm00001d012472,Zm00001d012474,37453
27,Zm00001d012472,Zm00001d012473,37454
3,Zm00001d012472,Zm00001d012474,37455
4,Zm00001d012477,Zm00001d012479,37456
35,Zm00001d012479,Zm00001d012480,37457
6,Zm00001d012479,Zm00001d012480,37458
3,Zm00001d012479,Zm00001d012480,37459
6,Zm00001d012480,Zm00001d012484,37460
16,Zm00001d012480,Zm00001d012482,37461
4,Zm00001d012480,Zm00001d012485,37462
12,Zm00001d012482,Zm00001d012484,37463
12,Zm00001d012482,Zm00001d012485,37464
3,Zm00001d012486,Zm00001d012488,37465
7,Zm00001d008156,Zm00001d012488,37466
13,Zm00001d008156,Zm00001d012488,37467
3,Zm00001d008156,Zm00001d012488,37468
9,Zm00001d008156,Zm00001d012488,37469
3,Zm00001d008156,Zm00001d012488,37470
3,Zm00001d012494,Zm00001d012499,37471
3,Zm00001d012494,Zm00001d012500,37472
15,Zm00001d012499,Zm00001d012501,37473
7,Zm00001d012500,Zm00001d012504,37474
7,Zm00001d012501,Zm00001d012504,37475
7,Zm00001d012501,Zm00001d012504,37476
3,Zm00001d012501,Zm00001d012503,37477
65,Zm00001d012503,Zm00001d012504,37478
38,Zm00001d012503,Zm00001d012504,37479
38,Zm00001d012503,Zm00001d012505,37480
14,Zm00001d012503,Zm00001d012504,37481
4,Zm00001d012504,Zm00001d012507,37482
3,Zm00001d012505,Zm00001d012508,37483
272,Zm00001d012511,Zm00001d012512,37484
272,Zm00001d012511,Zm00001d012513,37485
15,Zm00001d012511,Zm00001d012512,37486
64,Zm00001d012512,Zm00001d012514,37487
64,Zm00001d012513,Zm00001d012514,37488
10,Zm00001d012512,Zm00001d012514,37489
4,Zm00001d012512,Zm00001d012514,37490
5,Zm00001d012512,Zm00001d012515,37491
62,Zm00001d012513,Zm00001d012514,37492
34,Zm00001d012513,Zm00001d012514,37493
11,Zm00001d012513,Zm00001d012514,37494
4,Zm00001d012513,Zm00001d012515,37495
3,Zm00001d012513,Zm00001d012515,37496
7,Zm00001d012514,Zm00001d012515,37497
3,Zm00001d012514,Zm00001d012515,37498
6,Zm00001d012514,Zm00001d012515,37499
22,Zm00001d012515,Zm00001d012516,37500
3,Zm00001d012516,Zm00001d012518,37501
3,Zm00001d012517,Zm00001d012518,37502
6,Zm00001d012518,Zm00001d012520,37503
3,Zm00001d012520,Zm00001d012525,37504
3,Zm00001d012521,Zm00001d012522,37505
3,Zm00001d012521,Zm00001d012522,37506
4,Zm00001d012522,Zm00001d012524,37507
5,Zm00001d012522,Zm00001d012524,37508
3,Zm00001d008158,Zm00001d012529,37509
4,Zm00001d008158,Zm00001d012530,37510
4,Zm00001d012527,Zm00001d012530,37511
4,Zm00001d008158,Zm00001d012531,37512
4,Zm00001d012527,Zm00001d012531,37513
56,Zm00001d008158,Zm00001d012529,37514
56,Zm00001d012527,Zm00001d012529,37515
56,Zm00001d012528,Zm00001d012529,37516
3,Zm00001d012527,Zm00001d012530,37517
6,Zm00001d012528,Zm00001d012529,37518
3,Zm00001d012528,Zm00001d012529,37519
3,Zm00001d012529,Zm00001d012530,37520
3,Zm00001d012529,Zm00001d012531,37521
3,Zm00001d012530,Zm00001d012532,37522
3,Zm00001d012530,Zm00001d012532,37523
10,Zm00001d012530,Zm00001d012532,37524
10,Zm00001d012531,Zm00001d012532,37525
10,Zm00001d012530,Zm00001d012532,37526
10,Zm00001d012531,Zm00001d012532,37527
4,Zm00001d012532,Zm00001d012536,37528
4,Zm00001d012532,Zm00001d012534,37529
3,Zm00001d012535,Zm00001d012536,37530
101,Zm00001d012536,Zm00001d012537,37531
4,Zm00001d012536,Zm00001d012543,37532
4,Zm00001d012538,Zm00001d012539,37533
3,Zm00001d012538,Zm00001d012543,37534
5,Zm00001d012538,Zm00001d012543,37535
4,Zm00001d012538,Zm00001d012539,37536
81,Zm00001d012543,Zm00001d012545,37537
81,Zm00001d012544,Zm00001d012545,37538
81,Zm00001d012543,Zm00001d012546,37539
81,Zm00001d012544,Zm00001d012546,37540
12,Zm00001d012544,Zm00001d012545,37541
3,Zm00001d012545,Zm00001d012548,37542
3,Zm00001d012545,Zm00001d012549,37543
3,Zm00001d012545,Zm00001d012550,37544
3,Zm00001d012545,Zm00001d012551,37545
3,Zm00001d012545,Zm00001d012549,37546
3,Zm00001d012548,Zm00001d012550,37547
3,Zm00001d012549,Zm00001d012550,37548
5,Zm00001d012549,Zm00001d012550,37549
3,Zm00001d012549,Zm00001d012550,37550
7,Zm00001d012549,Zm00001d012550,37551
9,Zm00001d012550,Zm00001d012551,37552
35,Zm00001d012550,Zm00001d012553,37553
35,Zm00001d012551,Zm00001d012553,37554
3,ENSRNA049455185,Zm00001d012561,37555
3,Zm00001d012555,Zm00001d012561,37556
145,Zm00001d012556,Zm00001d012559,37557
145,Zm00001d012557,Zm00001d012559,37558
15,Zm00001d012556,Zm00001d012561,37559
15,Zm00001d012557,Zm00001d012561,37560
4,Zm00001d012556,Zm00001d012560,37561
4,Zm00001d012557,Zm00001d012560,37562
3,Zm00001d012556,Zm00001d048521,37563
3,Zm00001d012557,Zm00001d048521,37564
92,Zm00001d012559,Zm00001d012560,37565
3,Zm00001d012559,Zm00001d012561,37566
8,Zm00001d012559,Zm00001d012561,37567
3,Zm00001d012560,Zm00001d012561,37568
3,Zm00001d012561,Zm00001d012562,37569
3,Zm00001d012561,Zm00001d012563,37570
3,Zm00001d012563,Zm00001d012568,37571
3,Zm00001d012564,Zm00001d012567,37572
3,Zm00001d012564,Zm00001d012567,37573
3,Zm00001d012564,Zm00001d012567,37574
3,Zm00001d012573,Zm00001d012574,37575
3,Zm00001d012573,Zm00001d012576,37576
3,Zm00001d012573,Zm00001d012577,37577
234,Zm00001d012574,Zm00001d012575,37578
234,Zm00001d012575,Zm00001d012575,37579
234,Zm00001d012576,Zm00001d012575,37580
234,Zm00001d012574,Zm00001d012576,37581
234,Zm00001d012575,Zm00001d012576,37582
234,Zm00001d012576,Zm00001d012576,37583
234,Zm00001d012574,Zm00001d012577,37584
234,Zm00001d012575,Zm00001d012577,37585
234,Zm00001d012576,Zm00001d012577,37586
67,Zm00001d012574,Zm00001d012576,37587
67,Zm00001d012575,Zm00001d012576,37588
67,Zm00001d012574,Zm00001d012577,37589
67,Zm00001d012575,Zm00001d012577,37590
3,Zm00001d012575,Zm00001d012584,37591
9,Zm00001d012575,Zm00001d012577,37592
8,Zm00001d012576,Zm00001d012578,37593
3,Zm00001d012576,Zm00001d012578,37594
8,Zm00001d012576,Zm00001d012578,37595
8,Zm00001d012577,Zm00001d012578,37596
3,Zm00001d012577,Zm00001d012578,37597
5,Zm00001d012577,Zm00001d012580,37598
17,Zm00001d012577,Zm00001d012578,37599
29,Zm00001d012577,Zm00001d012580,37600
5,Zm00001d012577,Zm00001d012578,37601
3,Zm00001d012577,Zm00001d012581,37602
3,Zm00001d012577,Zm00001d012582,37603
4,Zm00001d012580,Zm00001d012581,37604
4,Zm00001d012580,Zm00001d012582,37605
4,Zm00001d012580,Zm00001d012583,37606
3,Zm00001d012583,Zm00001d012590,37607
72,Zm00001d012584,Zm00001d008159,37608
72,Zm00001d012584,Zm00001d012585,37609
35,Zm00001d012584,Zm00001d008159,37610
35,Zm00001d012584,Zm00001d012585,37611
3,Zm00001d012584,Zm00001d012591,37612
3,Zm00001d012584,Zm00001d012591,37613
5,Zm00001d012584,Zm00001d008159,37614
5,Zm00001d012584,Zm00001d012585,37615
12,Zm00001d012585,Zm00001d012591,37616
3,Zm00001d008159,Zm00001d012591,37617
3,Zm00001d012585,Zm00001d012591,37618
117,Zm00001d012590,Zm00001d012593,37619
117,Zm00001d012591,Zm00001d012593,37620
6,Zm00001d012590,Zm00001d012594,37621
5,Zm00001d012590,Zm00001d012591,37622
4,Zm00001d012590,Zm00001d012596,37623
4,Zm00001d012590,Zm00001d012597,37624
14,Zm00001d012591,Zm00001d012596,37625
14,Zm00001d012591,Zm00001d012597,37626
3,Zm00001d012593,Zm00001d012596,37627
50,Zm00001d012593,Zm00001d012596,37628
50,Zm00001d012593,Zm00001d012597,37629
6,Zm00001d012593,Zm00001d012598,37630
6,Zm00001d012593,Zm00001d012599,37631
5,Zm00001d012593,Zm00001d012598,37632
5,Zm00001d012593,Zm00001d012599,37633
21,Zm00001d012593,Zm00001d012597,37634
5,Zm00001d012593,Zm00001d012599,37635
16,Zm00001d012594,Zm00001d012596,37636
16,Zm00001d012594,Zm00001d012597,37637
7,Zm00001d012594,Zm00001d012596,37638
7,Zm00001d012594,Zm00001d012597,37639
3,Zm00001d012596,Zm00001d012598,37640
3,Zm00001d012596,Zm00001d012599,37641
3,Zm00001d012596,Zm00001d012598,37642
3,Zm00001d012597,Zm00001d012598,37643
3,Zm00001d012596,Zm00001d012599,37644
3,Zm00001d012597,Zm00001d012599,37645
3,Zm00001d012596,Zm00001d012598,37646
3,Zm00001d012597,Zm00001d012598,37647
3,Zm00001d012596,Zm00001d012599,37648
3,Zm00001d012597,Zm00001d012599,37649
