Annotation1,Annotation2,ID
Zm00001d039467,Zm00001d039468,5473
Zm00001d039471,Zm00001d039475,5474
Zm00001d039487,Zm00001d000468,5475
Zm00001d039491,Zm00001d039492,5476
Zm00001d039495,Zm00001d039597,5477
Zm00001d039495,Zm00001d039524,5478
Zm00001d039498,Zm00001d039506,5479
Zm00001d039510,Zm00001d039524,5480
Zm00001d039510,Zm00001d039526,5481
Zm00001d039510,Zm00001d039597,5482
Zm00001d039511,Zm00001d039512,5483
Zm00001d039512,Zm00001d039514,5484
Zm00001d039514,Zm00001d039518,5485
Zm00001d039518,Zm00001d039598,5486
Zm00001d039519,Zm00001d039521,5487
Zm00001d039519,Zm00001d039522,5488
Zm00001d039524,Zm00001d039597,5489
Zm00001d039526,Zm00001d039528,5490
Zm00001d039526,Zm00001d039531,5491
Zm00001d039529,Zm00001d039530,5492
Zm00001d039529,Zm00001d039534,5493
Zm00001d039532,Zm00001d039534,5494
Zm00001d039537,Zm00001d039547,5495
Zm00001d039537,Zm00001d039612,5496
Zm00001d039537,Zm00001d039563,5497
Zm00001d039539,Zm00001d039547,5498
Zm00001d039563,Zm00001d039590,5499
Zm00001d039576,Zm00001d039578,5500
Zm00001d039580,Zm00001d039582,5501
Zm00001d039589,Zm00001d039693,5502
Zm00001d039595,Zm00001d039596,5503
Zm00001d039597,Zm00001d039678,5504
Zm00001d039597,Zm00001d039624,5505
Zm00001d039598,Zm00001d039608,5506
Zm00001d039608,Zm00001d039611,5507
Zm00001d039608,Zm00001d039617,5508
Zm00001d039614,Zm00001d039624,5509
Zm00001d039614,Zm00001d039675,5510
Zm00001d039617,Zm00001d039624,5511
Zm00001d039617,Zm00001d039620,5512
Zm00001d039620,Zm00001d039621,5513
Zm00001d039625,Zm00001d039626,5514
Zm00001d039626,Zm00001d039631,5515
Zm00001d039628,Zm00001d039631,5516
Zm00001d039629,Zm00001d039631,5517
Zm00001d039631,Zm00001d000475,5518
Zm00001d039631,Zm00001d039723,5519
Zm00001d039631,Zm00001d039632,5520
Zm00001d039637,Zm00001d039639,5521
Zm00001d039639,Zm00001d039642,5522
Zm00001d039639,Zm00001d039647,5523
Zm00001d039640,Zm00001d039645,5524
Zm00001d039647,Zm00001d039648,5525
Zm00001d039647,Zm00001d039653,5526
Zm00001d039648,Zm00001d039653,5527
Zm00001d039649,Zm00001d039659,5528
Zm00001d039654,Zm00001d039657,5529
Zm00001d039654,Zm00001d039661,5530
Zm00001d039654,Zm00001d039673,5531
Zm00001d039656,Zm00001d039661,5532
Zm00001d039663,Zm00001d039665,5533
Zm00001d039663,Zm00001d039668,5534
Zm00001d039665,Zm00001d039673,5535
Zm00001d039668,Zm00001d039670,5536
Zm00001d039668,Zm00001d039673,5537
Zm00001d039670,Zm00001d039673,5538
Zm00001d039675,Zm00001d039678,5539
Zm00001d039678,Zm00001d039716,5540
Zm00001d039686,Zm00001d039719,5541
Zm00001d039686,Zm00001d039691,5542
Zm00001d039686,Zm00001d039693,5543
Zm00001d039693,Zm00001d039694,5544
Zm00001d039693,Zm00001d000478,5545
Zm00001d039693,Zm00001d039701,5546
Zm00001d000478,Zm00001d039711,5547
Zm00001d000478,Zm00001d039701,5548
Zm00001d039698,Zm00001d039701,5549
Zm00001d039699,Zm00001d039701,5550
Zm00001d039701,Zm00001d039703,5551
Zm00001d039701,Zm00001d039719,5552
Zm00001d039703,Zm00001d039711,5553
Zm00001d039706,Zm00001d039711,5554
Zm00001d039711,Zm00001d039719,5555
Zm00001d039712,Zm00001d039713,5556
Zm00001d039713,Zm00001d039719,5557
Zm00001d039716,Zm00001d039717,5558
Zm00001d039717,Zm00001d039718,5559
Zm00001d039719,Zm00001d039758,5560
Zm00001d039729,Zm00001d039730,5561
Zm00001d039729,Zm00001d039740,5562
Zm00001d039729,Zm00001d039758,5563
Zm00001d039731,Zm00001d039746,5564
Zm00001d039731,Zm00001d039758,5565
Zm00001d039732,Zm00001d039740,5566
Zm00001d039732,Zm00001d039733,5567
Zm00001d039732,Zm00001d039735,5568
Zm00001d039735,Zm00001d039740,5569
Zm00001d039735,Zm00001d039746,5570
Zm00001d039740,Zm00001d039746,5571
Zm00001d039740,Zm00001d039758,5572
Zm00001d039747,Zm00001d039758,5573
Zm00001d039750,Zm00001d039754,5574
Zm00001d039751,Zm00001d039758,5575
Zm00001d039754,Zm00001d039758,5576
Zm00001d039763,Zm00001d039764,5577
Zm00001d039769,Zm00001d039771,5578
Zm00001d039769,Zm00001d039772,5579
Zm00001d039771,Zm00001d039772,5580
Zm00001d039783,Zm00001d039785,5581
Zm00001d039796,Zm00001d039802,5582
Zm00001d039796,Zm00001d039807,5583
Zm00001d039808,Zm00001d039816,5584
Zm00001d039816,Zm00001d039822,5585
Zm00001d039817,Zm00001d039818,5586
Zm00001d039824,Zm00001d039829,5587
Zm00001d039824,Zm00001d039826,5588
Zm00001d039826,Zm00001d039829,5589
Zm00001d039829,Zm00001d039833,5590
Zm00001d039829,Zm00001d039837,5591
Zm00001d039837,Zm00001d039840,5592
Zm00001d039840,Zm00001d039841,5593
Zm00001d039841,Zm00001d039847,5594
Zm00001d039841,Zm00001d039851,5595
Zm00001d039841,Zm00001d039856,5596
Zm00001d039841,Zm00001d039842,5597
Zm00001d039842,Zm00001d039847,5598
Zm00001d039848,Zm00001d039851,5599
Zm00001d039851,Zm00001d039866,5600
Zm00001d039852,Zm00001d039854,5601
Zm00001d039852,Zm00001d039856,5602
Zm00001d039852,Zm00001d039858,5603
Zm00001d039854,Zm00001d039856,5604
Zm00001d000480,Zm00001d039858,5605
Zm00001d039856,Zm00001d039858,5606
Zm00001d039856,Zm00001d039871,5607
Zm00001d039860,Zm00001d039866,5608
Zm00001d039866,Zm00001d039884,5609
Zm00001d039866,Zm00001d039871,5610
Zm00001d039871,Zm00001d039873,5611
Zm00001d039871,Zm00001d039882,5612
Zm00001d039878,Zm00001d039882,5613
Zm00001d039882,Zm00001d039884,5614
Zm00001d039892,Zm00001d039893,5615
Zm00001d039902,Zm00001d039903,5616
Zm00001d039905,Zm00001d039910,5617
Zm00001d039905,Zm00001d039989,5618
Zm00001d039905,Zm00001d039907,5619
Zm00001d039905,Zm00001d039918,5620
Zm00001d039907,Zm00001d039910,5621
Zm00001d039908,Zm00001d039910,5622
Zm00001d000483,Zm00001d039924,5623
Zm00001d000483,Zm00001d039918,5624
Zm00001d039914,Zm00001d039916,5625
Zm00001d039919,Zm00001d000485,5626
Zm00001d039919,Zm00001d000484,5627
Zm00001d039921,Zm00001d039923,5628
Zm00001d039924,Zm00001d039926,5629
Zm00001d039924,Zm00001d039928,5630
Zm00001d039926,Zm00001d039929,5631
Zm00001d000485,Zm00001d039936,5632
Zm00001d000485,Zm00001d039941,5633
Zm00001d039941,Zm00001d039944,5634
Zm00001d039941,Zm00001d039946,5635
Zm00001d039956,Zm00001d039958,5636
Zm00001d039972,Zm00001d039973,5637
Zm00001d039975,Zm00001d039976,5638
Zm00001d039976,Zm00001d040003,5639
Zm00001d039976,Zm00001d039980,5640
Zm00001d039976,Zm00001d000486,5641
Zm00001d039976,Zm00001d039983,5642
Zm00001d039976,ENSRNA049440232,5643
Zm00001d039976,Zm00001d039990,5644
Zm00001d039976,Zm00001d039978,5645
Zm00001d039976,Zm00001d039989,5646
Zm00001d039978,Zm00001d039980,5647
Zm00001d039989,Zm00001d040059,5648
Zm00001d039990,Zm00001d040059,5649
Zm00001d039990,Zm00001d039994,5650
Zm00001d039991,Zm00001d039998,5651
Zm00001d039993,Zm00001d040003,5652
Zm00001d039994,Zm00001d040002,5653
Zm00001d039998,Zm00001d040002,5654
Zm00001d039998,Zm00001d040003,5655
Zm00001d040002,Zm00001d040010,5656
Zm00001d040002,Zm00001d040003,5657
Zm00001d040002,Zm00001d040005,5658
Zm00001d040005,Zm00001d040006,5659
Zm00001d040005,Zm00001d040008,5660
Zm00001d040006,Zm00001d040008,5661
Zm00001d040006,Zm00001d040010,5662
Zm00001d040008,Zm00001d040014,5663
Zm00001d040008,Zm00001d040010,5664
Zm00001d040011,Zm00001d040014,5665
Zm00001d040011,Zm00001d040020,5666
Zm00001d040011,Zm00001d040023,5667
Zm00001d040020,Zm00001d040027,5668
Zm00001d040020,Zm00001d040022,5669
Zm00001d040023,Zm00001d000496,5670
Zm00001d040023,Zm00001d040028,5671
Zm00001d040027,Zm00001d040059,5672
Zm00001d040027,Zm00001d040028,5673
Zm00001d040027,Zm00001d040029,5674
Zm00001d040028,Zm00001d040033,5675
Zm00001d040033,Zm00001d040036,5676
Zm00001d040034,Zm00001d040035,5677
Zm00001d040038,Zm00001d000500,5678
Zm00001d040040,Zm00001d040059,5679
Zm00001d000500,Zm00001d040056,5680
Zm00001d000500,Zm00001d040059,5681
Zm00001d000500,Zm00001d040047,5682
Zm00001d000500,Zm00001d040052,5683
Zm00001d040052,Zm00001d040056,5684
Zm00001d040056,Zm00001d040059,5685
Zm00001d040057,Zm00001d040059,5686
Zm00001d040059,Zm00001d040118,5687
Zm00001d040059,Zm00001d040150,5688
Zm00001d040061,Zm00001d040064,5689
Zm00001d040071,Zm00001d040075,5690
Zm00001d040075,Zm00001d040076,5691
Zm00001d040082,Zm00001d040118,5692
Zm00001d040094,Zm00001d000501,5693
Zm00001d000502,Zm00001d040110,5694
Zm00001d040108,Zm00001d040109,5695
Zm00001d040110,Zm00001d040123,5696
Zm00001d040112,Zm00001d040123,5697
Zm00001d040112,Zm00001d040113,5698
Zm00001d040118,Zm00001d040123,5699
Zm00001d040118,Zm00001d040128,5700
Zm00001d040124,Zm00001d040128,5701
Zm00001d040124,Zm00001d040160,5702
Zm00001d040124,Zm00001d040126,5703
Zm00001d040126,Zm00001d040128,5704
Zm00001d040128,Zm00001d040139,5705
Zm00001d040128,Zm00001d040129,5706
Zm00001d040129,Zm00001d040137,5707
Zm00001d040137,Zm00001d040143,5708
Zm00001d040143,Zm00001d040294,5709
Zm00001d040144,Zm00001d040152,5710
Zm00001d040154,Zm00001d040166,5711
Zm00001d040154,Zm00001d040166,5712
Zm00001d040154,Zm00001d040155,5713
Zm00001d040157,Zm00001d040159,5714
Zm00001d040160,Zm00001d040162,5715
Zm00001d040160,Zm00001d040164,5716
Zm00001d040162,Zm00001d040164,5717
Zm00001d040162,Zm00001d040166,5718
Zm00001d040164,Zm00001d040166,5719
Zm00001d040164,Zm00001d040167,5720
Zm00001d040166,Zm00001d040219,5721
Zm00001d040166,Zm00001d040186,5722
Zm00001d040166,Zm00001d040194,5723
Zm00001d040166,Zm00001d040169,5724
Zm00001d040172,Zm00001d040178,5725
Zm00001d040172,Zm00001d040183,5726
Zm00001d040173,Zm00001d040178,5727
Zm00001d040178,Zm00001d040183,5728
Zm00001d040178,Zm00001d040186,5729
Zm00001d040185,Zm00001d040191,5730
Zm00001d040186,Zm00001d040188,5731
Zm00001d040190,Zm00001d040192,5732
Zm00001d040192,Zm00001d040219,5733
Zm00001d040193,Zm00001d040202,5734
Zm00001d040194,Zm00001d040196,5735
Zm00001d040194,Zm00001d040205,5736
Zm00001d040196,Zm00001d040202,5737
Zm00001d040196,Zm00001d040205,5738
Zm00001d040197,Zm00001d040219,5739
Zm00001d040202,Zm00001d040219,5740
Zm00001d040203,Zm00001d040205,5741
Zm00001d040203,Zm00001d040209,5742
Zm00001d040203,Zm00001d040210,5743
Zm00001d040203,Zm00001d040212,5744
Zm00001d040203,Zm00001d040215,5745
Zm00001d040205,Zm00001d040210,5746
Zm00001d040205,Zm00001d040212,5747
Zm00001d040205,Zm00001d040218,5748
Zm00001d040210,Zm00001d040215,5749
Zm00001d040210,Zm00001d040212,5750
Zm00001d040213,Zm00001d040216,5751
Zm00001d040213,Zm00001d040218,5752
Zm00001d040215,Zm00001d040221,5753
Zm00001d040219,Zm00001d040278,5754
Zm00001d040219,Zm00001d040220,5755
Zm00001d040219,Zm00001d040233,5756
Zm00001d040219,Zm00001d040234,5757
Zm00001d040221,Zm00001d040233,5758
Zm00001d040222,Zm00001d040228,5759
Zm00001d040222,Zm00001d040234,5760
Zm00001d040223,Zm00001d040232,5761
Zm00001d040233,Zm00001d040234,5762
Zm00001d040233,Zm00001d040238,5763
Zm00001d040234,Zm00001d040238,5764
Zm00001d040243,Zm00001d040247,5765
Zm00001d040257,Zm00001d040259,5766
Zm00001d000506,Zm00001d040263,5767
Zm00001d040264,Zm00001d040265,5768
Zm00001d040264,Zm00001d040268,5769
Zm00001d040268,Zm00001d040270,5770
Zm00001d040268,Zm00001d040275,5771
Zm00001d040270,Zm00001d040274,5772
Zm00001d040275,Zm00001d040278,5773
Zm00001d040278,Zm00001d040293,5774
Zm00001d040278,Zm00001d040279,5775
Zm00001d040279,Zm00001d040293,5776
Zm00001d040279,Zm00001d040282,5777
Zm00001d040279,Zm00001d040286,5778
Zm00001d040282,Zm00001d040291,5779
Zm00001d040283,Zm00001d040303,5780
Zm00001d040283,Zm00001d040286,5781
Zm00001d040286,Zm00001d040291,5782
Zm00001d040286,Zm00001d040289,5783
Zm00001d040286,Zm00001d040318,5784
Zm00001d040286,Zm00001d040290,5785
Zm00001d040290,Zm00001d040291,5786
Zm00001d040291,Zm00001d040305,5787
Zm00001d040292,Zm00001d040303,5788
Zm00001d040293,Zm00001d040301,5789
Zm00001d040294,Zm00001d040298,5790
Zm00001d040298,Zm00001d040301,5791
Zm00001d040301,Zm00001d040303,5792
Zm00001d040302,Zm00001d040303,5793
Zm00001d040302,Zm00001d040305,5794
Zm00001d040303,Zm00001d040305,5795
Zm00001d040305,ENSRNA049464403,5796
ENSRNA049464403,Zm00001d000510,5797
Zm00001d040312,Zm00001d040313,5798
Zm00001d040312,Zm00001d040314,5799
Zm00001d040314,Zm00001d040315,5800
Zm00001d040314,Zm00001d040318,5801
Zm00001d040314,Zm00001d040320,5802
Zm00001d040315,Zm00001d040318,5803
Zm00001d040318,Zm00001d040320,5804
Zm00001d040318,Zm00001d040322,5805
Zm00001d040318,Zm00001d040323,5806
Zm00001d040318,Zm00001d040329,5807
Zm00001d040320,Zm00001d040322,5808
Zm00001d040320,Zm00001d040328,5809
Zm00001d040322,Zm00001d040323,5810
Zm00001d040322,Zm00001d040329,5811
Zm00001d040323,Zm00001d040329,5812
Zm00001d040323,Zm00001d040332,5813
Zm00001d040329,Zm00001d040331,5814
Zm00001d040344,Zm00001d040357,5815
Zm00001d040348,Zm00001d040351,5816
Zm00001d040348,Zm00001d040357,5817
Zm00001d040351,Zm00001d040357,5818
Zm00001d040351,Zm00001d040363,5819
Zm00001d040357,Zm00001d040363,5820
Zm00001d040357,Zm00001d040360,5821
Zm00001d040357,Zm00001d040365,5822
Zm00001d040360,Zm00001d040365,5823
Zm00001d040360,Zm00001d040363,5824
Zm00001d040361,Zm00001d040363,5825
Zm00001d040363,Zm00001d040399,5826
Zm00001d040363,Zm00001d040416,5827
Zm00001d040364,Zm00001d040365,5828
Zm00001d040364,Zm00001d040371,5829
Zm00001d040365,Zm00001d040371,5830
Zm00001d040372,Zm00001d040446,5831
Zm00001d040372,Zm00001d040383,5832
Zm00001d040372,Zm00001d040389,5833
Zm00001d040380,Zm00001d040383,5834
Zm00001d040383,Zm00001d040389,5835
Zm00001d040383,Zm00001d040392,5836
Zm00001d040383,Zm00001d040399,5837
Zm00001d040389,Zm00001d040392,5838
Zm00001d040389,Zm00001d040393,5839
Zm00001d040392,Zm00001d040393,5840
Zm00001d040393,Zm00001d040396,5841
Zm00001d040396,Zm00001d040409,5842
Zm00001d040396,Zm00001d040399,5843
Zm00001d040399,Zm00001d040423,5844
Zm00001d040399,Zm00001d000525,5845
Zm00001d040408,Zm00001d040422,5846
Zm00001d040409,Zm00001d040416,5847
Zm00001d040416,Zm00001d040435,5848
Zm00001d040416,Zm00001d040442,5849
Zm00001d040416,Zm00001d040461,5850
Zm00001d040416,Zm00001d040422,5851
Zm00001d040416,Zm00001d040429,5852
Zm00001d040416,Zm00001d040423,5853
Zm00001d040416,Zm00001d000514,5854
Zm00001d040422,Zm00001d040423,5855
Zm00001d040422,Zm00001d040429,5856
Zm00001d040423,Zm00001d040426,5857
Zm00001d040423,Zm00001d040429,5858
Zm00001d040423,Zm00001d040461,5859
Zm00001d040426,Zm00001d040429,5860
Zm00001d040429,Zm00001d040435,5861
Zm00001d040429,Zm00001d040442,5862
Zm00001d040429,Zm00001d040445,5863
Zm00001d040429,Zm00001d040448,5864
Zm00001d040429,Zm00001d040470,5865
Zm00001d040435,Zm00001d040445,5866
Zm00001d040435,Zm00001d040442,5867
Zm00001d040442,Zm00001d040446,5868
Zm00001d040442,Zm00001d040448,5869
Zm00001d040445,Zm00001d040470,5870
Zm00001d040445,Zm00001d040462,5871
Zm00001d040446,Zm00001d040455,5872
Zm00001d040446,Zm00001d040448,5873
Zm00001d040448,Zm00001d040455,5874
Zm00001d040448,Zm00001d040461,5875
Zm00001d040455,Zm00001d040459,5876
Zm00001d040457,Zm00001d040459,5877
Zm00001d040461,Zm00001d040468,5878
Zm00001d040462,Zm00001d040463,5879
Zm00001d040462,Zm00001d040470,5880
Zm00001d040462,Zm00001d040503,5881
Zm00001d040463,Zm00001d040464,5882
Zm00001d040466,Zm00001d040468,5883
Zm00001d040468,Zm00001d040470,5884
Zm00001d040470,Zm00001d040476,5885
Zm00001d040470,Zm00001d040515,5886
Zm00001d000518,Zm00001d040476,5887
Zm00001d040476,Zm00001d040477,5888
Zm00001d040497,Zm00001d040505,5889
Zm00001d040503,Zm00001d040505,5890
Zm00001d040503,Zm00001d040513,5891
Zm00001d040503,Zm00001d040504,5892
Zm00001d040505,Zm00001d040513,5893
Zm00001d040506,Zm00001d040513,5894
Zm00001d040509,Zm00001d040513,5895
Zm00001d040513,Zm00001d000527,5896
Zm00001d040513,Zm00001d040515,5897
Zm00001d040513,Zm00001d040536,5898
Zm00001d040515,Zm00001d040536,5899
Zm00001d040515,Zm00001d040517,5900
Zm00001d040515,Zm00001d040519,5901
Zm00001d000521,Zm00001d040518,5902
Zm00001d040526,Zm00001d040527,5903
Zm00001d040526,Zm00001d040536,5904
Zm00001d040527,Zm00001d040536,5905
Zm00001d040536,Zm00001d040540,5906
Zm00001d040548,Zm00001d040554,5907
Zm00001d000525,Zm00001d000526,5908
Zm00001d000525,Zm00001d040562,5909
Zm00001d000525,Zm00001d000527,5910
Zm00001d000526,Zm00001d040562,5911
Zm00001d040562,Zm00001d040572,5912
Zm00001d040562,Zm00001d000527,5913
Zm00001d000528,Zm00001d040568,5914
Zm00001d040568,Zm00001d040571,5915
Zm00001d040583,Zm00001d040588,5916
Zm00001d040588,Zm00001d040593,5917
Zm00001d040595,Zm00001d040597,5918
Zm00001d040603,Zm00001d040606,5919
Zm00001d040606,Zm00001d040611,5920
Zm00001d040611,Zm00001d040612,5921
Zm00001d040612,Zm00001d040618,5922
Zm00001d040612,Zm00001d040613,5923
Zm00001d040614,Zm00001d040619,5924
Zm00001d040618,Zm00001d040619,5925
Zm00001d040618,Zm00001d040625,5926
Zm00001d040623,Zm00001d040625,5927
Zm00001d040625,Zm00001d040628,5928
Zm00001d040628,Zm00001d040629,5929
Zm00001d040629,Zm00001d040637,5930
Zm00001d040630,Zm00001d040641,5931
Zm00001d040630,Zm00001d040634,5932
Zm00001d040630,Zm00001d040638,5933
Zm00001d040634,Zm00001d040638,5934
Zm00001d040641,Zm00001d040644,5935
Zm00001d040641,Zm00001d000534,5936
Zm00001d040644,Zm00001d040650,5937
Zm00001d040650,Zm00001d040666,5938
Zm00001d000534,Zm00001d040696,5939
Zm00001d000534,Zm00001d040652,5940
Zm00001d000534,Zm00001d040656,5941
Zm00001d040652,Zm00001d040656,5942
Zm00001d040666,Zm00001d040672,5943
Zm00001d040666,Zm00001d040686,5944
Zm00001d040667,Zm00001d040678,5945
Zm00001d040667,Zm00001d040670,5946
Zm00001d040670,Zm00001d040678,5947
Zm00001d040670,Zm00001d040672,5948
Zm00001d040672,Zm00001d040686,5949
Zm00001d040673,Zm00001d040678,5950
Zm00001d040678,Zm00001d040684,5951
Zm00001d040678,Zm00001d040689,5952
Zm00001d040686,Zm00001d040691,5953
Zm00001d040686,Zm00001d040720,5954
Zm00001d040686,Zm00001d040748,5955
Zm00001d040686,Zm00001d040696,5956
Zm00001d040686,Zm00001d040689,5957
Zm00001d040689,Zm00001d040696,5958
Zm00001d040689,Zm00001d040691,5959
Zm00001d040689,Zm00001d040692,5960
Zm00001d040691,Zm00001d040692,5961
Zm00001d040691,Zm00001d040696,5962
Zm00001d040693,Zm00001d040695,5963
Zm00001d040693,Zm00001d040696,5964
Zm00001d040695,Zm00001d040696,5965
Zm00001d040696,Zm00001d040717,5966
Zm00001d040696,Zm00001d040748,5967
Zm00001d040696,Zm00001d040702,5968
Zm00001d040696,Zm00001d040712,5969
Zm00001d040702,Zm00001d040712,5970
Zm00001d040702,Zm00001d040717,5971
Zm00001d040702,Zm00001d040705,5972
Zm00001d040702,Zm00001d000538,5973
Zm00001d040705,Zm00001d000539,5974
Zm00001d040710,Zm00001d040711,5975
Zm00001d040712,Zm00001d040724,5976
Zm00001d040712,Zm00001d040717,5977
Zm00001d040720,Zm00001d040724,5978
Zm00001d040731,Zm00001d040733,5979
Zm00001d040731,Zm00001d040734,5980
Zm00001d040733,Zm00001d040734,5981
Zm00001d040734,Zm00001d040735,5982
Zm00001d040734,Zm00001d040737,5983
Zm00001d040734,Zm00001d040741,5984
Zm00001d040734,Zm00001d040748,5985
Zm00001d040737,Zm00001d040741,5986
Zm00001d040741,Zm00001d040743,5987
Zm00001d040745,Zm00001d040748,5988
Zm00001d040748,Zm00001d040752,5989
Zm00001d040748,Zm00001d040761,5990
Zm00001d040752,Zm00001d040760,5991
Zm00001d040755,Zm00001d040758,5992
Zm00001d040755,Zm00001d040761,5993
Zm00001d040758,Zm00001d040761,5994
Zm00001d040761,Zm00001d040766,5995
Zm00001d040761,Zm00001d040768,5996
Zm00001d040766,Zm00001d040768,5997
Zm00001d040777,Zm00001d040779,5998
Zm00001d040777,Zm00001d040780,5999
Zm00001d040777,Zm00001d040783,6000
Zm00001d040779,Zm00001d040784,6001
Zm00001d040779,Zm00001d040780,6002
Zm00001d040779,Zm00001d040783,6003
Zm00001d040780,Zm00001d040783,6004
Zm00001d040780,Zm00001d040784,6005
Zm00001d040783,Zm00001d040789,6006
Zm00001d040783,Zm00001d040784,6007
Zm00001d040786,Zm00001d040793,6008
Zm00001d040789,Zm00001d040793,6009
Zm00001d040794,Zm00001d040798,6010
Zm00001d040795,Zm00001d040796,6011
Zm00001d040796,Zm00001d040798,6012
Zm00001d040803,Zm00001d040804,6013
Zm00001d040804,Zm00001d040805,6014
Zm00001d040805,Zm00001d040819,6015
Zm00001d040805,Zm00001d040807,6016
Zm00001d040807,Zm00001d040811,6017
Zm00001d040807,Zm00001d040819,6018
Zm00001d040810,Zm00001d040819,6019
Zm00001d040819,Zm00001d040823,6020
Zm00001d040820,Zm00001d040829,6021
Zm00001d040820,Zm00001d040827,6022
Zm00001d040828,Zm00001d040829,6023
Zm00001d040828,Zm00001d040831,6024
Zm00001d040829,Zm00001d040831,6025
Zm00001d040830,Zm00001d040834,6026
Zm00001d040831,Zm00001d040834,6027
Zm00001d040834,Zm00001d040837,6028
Zm00001d040850,Zm00001d040855,6029
Zm00001d040850,Zm00001d000553,6030
Zm00001d040850,Zm00001d040865,6031
Zm00001d040850,Zm00001d040883,6032
Zm00001d000550,Zm00001d040855,6033
Zm00001d000553,Zm00001d040883,6034
Zm00001d040865,Zm00001d040873,6035
Zm00001d040864,Zm00001d040883,6036
Zm00001d040873,Zm00001d040883,6037
Zm00001d040883,Zm00001d040888,6038
Zm00001d040883,Zm00001d040920,6039
Zm00001d040883,Zm00001d040901,6040
Zm00001d040883,Zm00001d040933,6041
Zm00001d040888,Zm00001d040901,6042
Zm00001d040901,Zm00001d040920,6043
Zm00001d040901,Zm00001d040933,6044
Zm00001d040920,Zm00001d040934,6045
Zm00001d040920,Zm00001d040933,6046
Zm00001d040920,Zm00001d040936,6047
Zm00001d040937,Zm00001d000556,6048
Zm00001d040937,Zm00001d000558,6049
Zm00001d040937,Zm00001d040941,6050
Zm00001d000556,Zm00001d040941,6051
Zm00001d040941,Zm00001d000558,6052
Zm00001d040954,Zm00001d040960,6053
Zm00001d040958,Zm00001d040960,6054
Zm00001d040959,Zm00001d040960,6055
Zm00001d040960,Zm00001d000561,6056
Zm00001d040974,Zm00001d040981,6057
