Gene,Expression
MH10g0125700,0
MH10g0125800,0
MH10g0125900,0
MH10g0126000,0
MH10g0126100,0
MH10g0126200,0
MH10g0126300,0
MH10g0126400,0
MH10g0126500,0
MH10g0126600,0
MH10g0126700,0
MH10g0126800,0
MH10g0126900,0
MH10g0127000,0
MH10g0127100,0.117212
MH10g0127200,0
MH10g0127300,0
MH10g0127400,0
MH10g0127500,6.88857
MH10g0127600,0.806159
MH10g0127700,0.893563
MH10g0127800,0.356258
MH10g0127900,0.371367
MH10g0128000,1.14662
MH10g0128100,0.633205
MH10g0128200,0.111985
MH10g0128300,0.456933
MH10g0128400,0.857577
MH10g0128500,0.252443
MH10g0128600,0
MH10g0128700,0.154522
MH10g0128800,11.5951
MH10g0128900,0
MH10g0129000,11.4263
MH10g0129100,0
MH10g0129200,0
MH10g0129300,0
MH10g0129400,0
MH10g0129500,0
MH10g0129600,0
MH10g0129700,0
MH10g0129800,0
MH10g0129900,0
MH10g0130000,0
MH10g0130100,0
MH10g0130200,0
MH10g0130300,0
MH10g0130400,0
MH10g0130500,0
MH10g0130600,0
MH10g0130700,0.468822
MH10g0130800,0.405008
MH10g0130900,0.894281
MH10g0131000,0
MH10g0131100,0.0318852
MH10g0131200,0
MH10g0131300,0
MH10g0131400,0
MH10g0131500,0
MH10g0131600,0
MH10g0131700,23.3374
MH10g0131800,0
MH10g0131900,0.221618
MH10g0132000,0
MH10g0132100,0
MH10g0132200,2.96922
MH10g0132300,0
MH10g0132400,0.295789
MH10g0132500,0
MH10g0132600,0
MH10g0132700,0
MH10g0132800,0
MH10g0132900,0
MH10g0133000,0
MH10g0133100,0
MH10g0133200,0
MH10g0133300,0
MH10g0133400,0
MH10g0133500,0
MH10g0133600,0
MH10g0133700,2.17974
MH10g0133800,0
MH10g0133900,0
MH10g0134000,0
MH10g0134100,0
MH10g0134200,14.8108
MH10g0134300,3.45072
MH10g0134400,0.0072149
MH10g0134500,0
MH10g0134600,0
MH10g0134700,0.0153556
MH10g0134800,0
MH10g0134900,0
MH10g0135000,0
MH10g0135100,0
MH10g0135200,0
MH10g0135300,0
MH10g0135400,0
MH10g0135500,0
MH10g0135600,0
MH10g0135700,0
MH10g0135800,1.54594
MH10g0135900,0
MH10g0136000,17.4692
MH10g0136100,0.0150727
MH10g0136200,0
MH10g0136300,0
MH10g0136400,0
MH10g0136500,4.4977
MH10g0136600,0.297978
MH10g0136700,32.3469
MH10g0136800,0
MH10g0136900,0
MH10g0137000,0
MH10g0137100,0.0323362
MH10g0137200,0
MH10g0137300,0
MH10g0137400,0
MH10g0137500,0
MH10g0137600,0
MH10g0137700,0
MH10g0137800,0
MH10g0137900,0
MH10g0138000,0.0080417
MH10g0138100,0
MH10g0138200,13.5091
MH10g0138300,5.54355
MH10g0138400,0
MH10g0138500,0.4556
MH10g0138600,0
MH10g0138700,0
MH10g0138800,0.464726
MH10g0138900,15.3722
MH10g0139000,0
MH10g0139100,4.95097
MH10g0139200,2.4554
MH10g0139300,0
MH10g0139400,0
MH10g0139500,7.07836
MH10g0139600,0.166276
MH10g0139700,0.176932
MH10g0139800,8.9432
MH10g0139900,0
MH10g0140000,0
MH10g0140100,0
MH10g0140200,0
MH10g0140300,0
MH10g0140400,17.1285
MH10g0140500,0
MH10g0140600,0
MH10g0140700,0
MH10g0140800,0
MH10g0140900,0
MH10g0141000,0
MH10g0141100,0
MH10g0141200,0.0680945
MH10g0141300,0
MH10g0141400,0
MH10g0141500,0
MH10g0141600,0
MH10g0141700,2.14013
MH10g0141800,3.64365
MH10g0141900,0
MH10g0142000,0
MH10g0142100,0
MH10g0142200,0
MH10g0142300,0
MH10g0142400,0
MH10g0142500,0
MH10g0142600,0
MH10g0142700,0
MH10g0142800,0.0160835
MH10g0142900,0
MH10g0143000,0
MH10g0143100,0
MH10g0143200,0.855594
MH10g0143300,0
MH10g0143400,0
MH10g0143500,1.12122
MH10g0143600,2.6073
MH10g0143700,0
MH10g0143800,0
MH10g0143900,0
MH10g0144000,0
MH10g0144100,0
MH10g0144200,0
MH10g0144300,0
MH10g0144400,0
MH10g0144500,0
MH10g0144600,0
MH10g0144700,0
MH10g0144800,0
MH10g0144900,0
MH10g0145000,0
MH10g0145100,2.89713
MH10g0145200,0.158681
MH10g0145300,0
MH10g0145400,0
MH10g0145500,0
MH10g0145600,0
MH10g0145700,0
MH10g0145800,0
MH10g0145900,0
MH10g0146000,0
MH10g0146100,0
MH10g0146200,0
MH10g0146300,0
MH10g0146400,0
MH10g0146500,0
MH10g0146600,0
MH10g0146700,0
MH10g0146800,0
MH10g0146900,0
MH10g0147000,0
MH10g0147100,0
MH10g0147200,0
MH10g0147300,0
MH10g0147400,0
MH10g0147500,0
MH10g0147600,0
MH10g0147700,0
MH10g0147800,0
MH10g0147900,0
MH10g0148000,0
MH10g0148100,72.0206
MH10g0148200,0
MH10g0148300,0.10851
MH10g0148400,0
MH10g0148500,51.4117
MH10g0148600,0
MH10g0148700,0
MH10g0148800,0
MH10g0148900,0
MH10g0149000,0
MH10g0149100,0
MH10g0149200,0
MH10g0149300,10.0764
MH10g0149400,0
MH10g0149500,0
MH10g0149600,0
MH10g0149700,0
MH10g0149800,0
MH10g0149900,0
MH10g0150000,8.26893
MH10g0150100,125.46
MH10g0150200,93.1008
MH10g0150300,0
MH10g0150400,0
MH10g0150500,0
MH10g0150600,0
MH10g0150700,0
MH10g0150800,0
MH10g0150900,0
MH10g0151000,0
MH10g0151100,0
MH10g0151200,0
MH10g0151300,0
MH10g0151400,0
MH10g0151500,0
MH10g0151600,0
MH10g0151700,0
MH10g0151800,0
MH10g0151900,0
MH10g0152000,0
MH10g0152100,0
MH10g0152200,0
MH10g0152300,0
MH10g0152400,0
MH10g0152500,0
MH10g0152600,0
MH10g0152700,0
MH10g0162700,0
MH10g0162800,0
MH10g0162900,0
MH10g0163000,0
MH10g0163100,0
MH10g0163200,0
MH10g0163300,0
MH10g0163400,0
MH10g0163500,0
MH10g0163600,0
MH10g0163700,0.139488
MH10g0163800,0
MH10g0163900,0
MH10g0164000,0
MH10g0164100,0
MH10g0164200,0
MH10g0164300,0
MH10g0164400,0
MH10g0164500,0
MH10g0164600,0.05419
MH10g0164700,0
MH10g0164800,0
MH10g0164900,10.3811
MH10g0165000,0
MH10g0165100,0
MH10g0165200,0
MH10g0165300,0
MH10g0165400,0
MH10g0165500,0
MH10g0165600,0
MH10g0165700,0
MH10g0165800,0
MH10g0165900,0
MH10g0166000,0
MH10g0166100,0
MH10g0166200,0
MH10g0166300,0
MH10g0166400,0
MH10g0166500,0
MH10g0166600,0
MH10g0166700,0
MH10g0166800,0
MH10g0166900,0
MH10g0167000,0
MH10g0167100,0
MH10g0167200,0
MH10g0167300,0
MH10g0167400,105.911
MH10g0167500,2.6755
MH10g0167600,0
MH10g0167700,0
MH10g0167800,0
MH10g0167900,0
MH10g0168000,0
MH10g0168100,0
MH10g0168200,0
MH10g0168300,0
MH10g0168400,0
MH10g0168500,0
MH10g0168600,0
MH10g0168700,0
MH10g0168800,0
MH10g0168900,0.0133201
MH10g0169000,0
MH10g0169100,0
MH10g0169200,0
MH10g0169300,0
MH10g0169400,0
MH10g0169500,0
MH10g0169600,0
MH10g0169700,0
MH10g0169800,0
MH10g0169900,0
MH10g0170000,0
MH10g0170100,0
MH10g0170200,0
MH10g0170300,0
MH10g0170400,0.276987
MH10g0170500,0
MH10g0170600,0
MH10g0170700,0
MH10g0170800,0
MH10g0170900,0
MH10g0171000,0
MH10g0171100,0
MH10g0171200,0
MH10g0171300,0
MH10g0171400,0
MH10g0171500,0
MH10g0171600,0
MH10g0171700,0
MH10g0171800,0
MH10g0171900,0
MH10g0172000,0
MH10g0172100,0
MH10g0172200,0
MH10g0172300,0
MH10g0172400,0
MH10g0172500,0
MH10g0172600,0
MH10g0172700,0
MH10g0172800,0.607825
MH10g0172900,11.2996
MH10g0173000,0
MH10g0173100,0
MH10g0173200,124.26
MH10g0173300,0
MH10g0173400,0
MH10g0173500,0
MH10g0173600,0
MH10g0173700,0
MH10g0173800,0
MH10g0173900,0
MH10g0174000,0
MH10g0174100,0
MH10g0174200,0
MH10g0174300,0
MH10g0174400,0
MH10g0174500,0
MH10g0174600,35.52
MH10g0174700,0
MH10g0174800,0
MH10g0174900,2.6029
MH10g0175000,0.428737
MH10g0175100,2.34391
MH10g0175200,0
MH10g0175300,2.92396
MH10g0175400,0.0995965
MH10g0175500,6.27257
MH10g0175600,0
MH10g0175700,0.0403963
MH10g0175800,0.192184
MH10g0175900,0
MH10g0176000,0.063153
MH10g0176100,0.0823838
MH10g0176200,6.61041
MH10g0176300,1.01441
MH10g0176400,0
MH10g0176500,0
MH10g0176600,0
MH10g0176700,0
MH10g0176800,0
MH10g0176900,0
MH10g0177000,0
MH10g0177100,0
MH10g0177200,0
MH10g0177300,0
MH10g0177400,0
MH10g0177500,0.0771795
MH10g0177600,0.0377733
MH10g0177700,2.45994
MH10g0177800,4.64772
MH10g0177900,14.4147
MH10g0178000,1.19693
MH10g0178100,11.8746
MH10g0178200,0
MH10g0178300,0
MH10g0178400,0
MH10g0178500,0
MH10g0178600,0
MH10g0178700,0
MH10g0178800,0
MH10g0178900,0
MH10g0179000,0
MH10g0179100,0
MH10g0179200,0
MH10g0179300,0
MH10g0179400,0
MH10g0179500,0
MH10g0179600,0
MH10g0179700,0
MH10g0179800,0
MH10g0179900,0
MH10g0180000,0.0330112
MH10g0180100,0
MH10g0180200,0
MH10g0180300,0
MH10g0180400,0.0333154
MH10g0180500,0
MH10g0180600,1.02851
MH10g0180700,0
MH10g0180800,0.188608
MH10g0180900,0
MH10g0181000,0
MH10g0181100,8.9197
MH10g0181200,0
MH10g0181300,0
MH10g0181400,0
MH10g0181500,0
MH10g0181600,0
MH10g0181700,0
MH10g0181800,0
MH10g0181900,4.07676
MH10g0182000,0
MH10g0182100,0
MH10g0182200,0
MH10g0182300,0
MH10g0182400,0
MH10g0182500,0.061188
MH10g0182600,0
MH10g0182700,0
MH10g0182800,0
MH10g0182900,0
MH10g0183000,0
MH10g0183100,0
MH10g0183200,0
MH10g0183300,0
MH10g0183400,0
MH10g0183500,0
MH10g0183600,0
MH10g0183700,0
MH10g0183800,0
MH10g0183900,0
MH10g0184000,0
MH10g0184100,0
MH10g0184200,0
MH10g0184300,0
MH10g0184400,0
MH10g0184500,0
MH10g0184600,0
MH10g0184700,0
MH10g0184800,0
MH10g0184900,0
MH10g0185000,0
MH10g0185100,0
MH10g0185200,0
MH10g0185300,0
MH10g0185400,0
MH10g0185500,0
MH10g0185600,0
MH10g0185700,0
MH10g0185800,0
MH10g0185900,0
MH10g0186000,0
MH10g0186100,0
MH10g0186200,0
MH10g0186300,0
MH10g0186400,0
MH10g0186500,0
MH10g0186600,0
MH10g0186700,0
MH10g0186800,0
MH10g0186900,0
MH10g0187000,0
MH10g0187100,0.276205
MH10g0187200,0
MH10g0187300,0
MH10g0187400,0
MH10g0187500,0
MH10g0187600,0
MH10g0187700,0
MH10g0187800,0
MH10g0187900,0
MH10g0188000,0
MH10g0188100,0
MH10g0188200,12.4745
MH10g0188300,0
MH10g0188400,0
MH10g0188500,0
MH10g0188600,0.424389
MH10g0188700,465.986
MH10g0188800,0
MH10g0188900,0
MH10g0189000,0
MH10g0189100,0
MH10g0189200,0
MH10g0189300,0
MH10g0189400,0
MH10g0189500,0
MH10g0189600,8.89854
MH10g0189700,0
MH10g0189800,0
MH10g0189900,0
MH10g0190000,0
MH10g0190100,0
MH10g0190200,0
MH10g0190300,0
MH10g0190400,0
MH10g0190500,0
MH10g0190600,12.3152
MH10g0190700,0
MH10g0190800,0.0193214
MH10g0190900,0
MH10g0191000,0
MH10g0191100,0
MH10g0191200,0
MH10g0191300,0
MH10g0191400,0
MH10g0191500,0
MH10g0191600,0
MH10g0191700,0
MH10g0191800,0
MH10g0191900,0
MH10g0192000,0
MH10g0192100,0
MH10g0192200,0
MH10g0192300,0
MH10g0192400,0
MH10g0192500,0
MH10g0192600,0
MH10g0192700,0
MH10g0192800,0
MH10g0192900,0
MH10g0193000,0
MH10g0193100,0
MH10g0193200,0
MH10g0193300,0
MH10g0193400,0
MH10g0193500,0
MH10g0193600,0
MH10g0193700,0
MH10g0193800,0
MH10g0193900,0
MH10g0194000,0
MH10g0194100,0
MH10g0194200,0
MH10g0194300,0
MH10g0194400,0
MH10g0194500,0
MH10g0194600,0
MH10g0194700,0
MH10g0194800,0
MH10g0194900,0
MH10g0195000,3.18849
MH10g0195100,0
MH10g0195200,0
MH10g0195300,0
MH10g0195400,0
MH10g0195500,0
MH10g0195600,0
MH10g0195700,0
MH10g0195800,0
MH10g0195900,0.172444
MH10g0196000,0.0056686
MH10g0196100,0
MH10g0196200,0
MH10g0196300,0
MH10g0196400,0
MH10g0196500,0
MH10g0196600,0
MH10g0196700,0
MH10g0196800,0
MH10g0196900,1.52944
MH10g0197000,6.12704
MH10g0197100,3.2387
MH10g0197200,0
MH10g0197300,0
MH10g0197400,0
MH10g0197500,0
MH10g0197600,0
MH10g0197700,0
MH10g0197800,0
MH10g0197900,0
MH10g0198000,0
MH10g0198100,0
MH10g0198200,0.69018
MH10g0198300,0
MH10g0198400,0
MH10g0198500,0
MH10g0198600,1.19438
MH10g0198700,0
MH10g0198800,0
MH10g0198900,0
MH10g0199000,30.7417
MH10g0199100,22.3109
MH10g0199200,0
MH10g0199300,0
MH10g0199400,0
MH10g0199500,0
MH10g0199600,0
MH10g0199700,0
MH10g0199800,0
MH10g0199900,0
MH10g0200000,0
MH10g0200100,0
MH10g0200200,0
MH10g0200300,0
MH10g0200400,1.38233
MH10g0200500,0.843396
MH10g0200600,0
MH10g0200700,0.156528
MH10g0200800,1.74085
MH10g0200900,56.4626
MH10g0201000,0.0644725
MH10g0201100,41.1599
MH10g0201200,0
MH10g0201300,0.0166582
MH10g0201400,0
MH10g0201500,0.472964
MH10g0201600,0.0469816
MH10g0201700,0
MH10g0201800,0
MH10g0201900,0
MH10g0202000,3.56936
MH10g0202100,19.9477
MH10g0202200,12.0424
MH10g0202300,0
MH10g0202400,0
MH10g0202500,0
MH10g0202600,0
MH10g0202700,23.2172
MH10g0202800,0
MH10g0202900,0
MH10g0203000,0.125543
MH10g0203100,5.61125
MH10g0203200,0
MH10g0203300,0.116458
MH10g0203400,0
MH10g0203500,0
MH10g0203600,0
MH10g0203700,0
MH10g0203800,0
MH10g0203900,0
MH10g0204000,0
MH10g0204100,0
MH10g0204200,0
MH10g0204300,0
MH10g0214300,0
MH10g0214400,0
MH10g0214500,0
MH10g0214600,0
MH10g0214700,0.07768
MH10g0214800,0
MH10g0214900,0
MH10g0215000,0
MH10g0215100,0
MH10g0215200,0
MH10g0215300,0
MH10g0215400,4.13155
MH10g0215500,0
MH10g0215600,0
MH10g0215700,0
MH10g0215800,0
MH10g0215900,0
MH10g0216000,0
MH10g0216100,0
MH10g0216200,0
MH10g0216300,0
MH10g0216400,0
MH10g0216500,15.123
MH10g0216600,0
MH10g0216700,2.41026
MH10g0216800,0
MH10g0216900,0.0249518
MH10g0217000,0
MH10g0217100,0
MH10g0217200,0
MH10g0217300,0
MH10g0217400,0
MH10g0217500,0.0226102
MH10g0217600,0
MH10g0217700,0
MH10g0217800,0
MH10g0217900,0.0328455
MH10g0218000,0.0212904
MH10g0218100,0.100185
MH10g0218200,0.0170191
MH10g0218300,7.56984
MH10g0218400,0
MH10g0218500,0
MH10g0218600,0
MH10g0218700,0
MH10g0218800,10.1525
MH10g0218900,0
MH10g0219000,0
MH10g0219100,0.0251238
MH10g0219200,0
MH10g0219300,7.3702
MH10g0219400,1.71511
MH10g0219500,0.0113785
MH10g0219600,0.0566572
MH10g0219700,0
MH10g0219800,0
MH10g0219900,0.0265778
MH10g0220000,0
MH10g0220100,0.239385
MH10g0220200,0
MH10g0220300,0
MH10g0220400,18.468
MH10g0220500,0.13772
MH10g0220600,0
MH10g0220700,0
MH10g0220800,0
MH10g0220900,0
MH10g0221000,0
MH10g0221100,0
MH10g0221200,0
MH10g0221300,0
MH10g0221400,0
MH10g0221500,0
MH10g0221600,0
MH10g0221700,0
MH10g0221800,0
MH10g0221900,0.952218
MH10g0222000,0
MH10g0222100,0
MH10g0222200,0
MH10g0222300,0
MH10g0222400,0
MH10g0222500,0
MH10g0222600,0
MH10g0222700,0
MH10g0222800,0.090125
MH10g0222900,0
MH10g0223000,0
MH10g0223100,0.475531
MH10g0223200,1.79171
MH10g0223300,0
MH10g0223400,2.53031
MH10g0223500,0
MH10g0223600,0
MH10g0223700,0
MH10g0223800,0
MH10g0223900,0
MH10g0224000,0
MH10g0224100,0
MH10g0224200,0
MH10g0224300,0
MH10g0224400,0
MH10g0224500,0
MH10g0224600,0
MH10g0224700,0
MH10g0224800,1.19003
MH10g0224900,0.307633
MH10g0225000,27.7326
MH10g0225100,13.9758
MH10g0225200,0
MH10g0225300,0
MH10g0225400,0
MH10g0225500,0
MH10g0225600,0
MH10g0225700,0
MH10g0225800,0
MH10g0225900,3.41094
MH10g0226000,0
MH10g0226100,13.7871
MH10g0226200,64.2659
MH10g0226300,1.42453
MH10g0226400,48.0105
MH10g0226500,19.3818
MH10g0226600,0.0385022
MH10g0226700,0
MH10g0226800,0
MH10g0226900,9.82189
MH10g0227000,0.7157
MH10g0227100,4.96224
MH10g0227200,0
MH10g0227300,0
MH10g0227400,0.454035
MH10g0227500,9.47794
MH10g0227600,0.0128153
MH10g0227700,0
MH10g0227800,0
MH10g0227900,7.45825
MH10g0228000,0.0843855
MH10g0228100,0.265778
MH10g0228200,10.7257
MH10g0228300,0
MH10g0228400,0
MH10g0228500,0
MH10g0228600,0
MH10g0228700,0
MH10g0228800,0
MH10g0228900,0
MH10g0229000,0.0276171
MH10g0229100,0.238
MH10g0229200,1.03447
MH10g0229300,21.5355
MH10g0229400,0
MH10g0229500,0
MH10g0229600,1.62242
MH10g0229700,5.97912
MH10g0229800,19.6808
MH10g0229900,0
MH10g0230000,0
MH10g0230100,13.2228
MH10g0230200,8.0356
MH10g0230300,4.23011
MH10g0230400,11.4278
MH10g0230500,40.0033
MH10g0230600,2.0821
MH10g0230700,127.87
MH10g0230800,0
MH10g0230900,0
MH10g0231000,0.50055
MH10g0231100,0
MH10g0231200,0
MH10g0231300,0
MH10g0231400,0
MH10g0231500,0
MH10g0231600,0
MH10g0231700,0
MH10g0231800,0
MH10g0231900,0.927785
MH10g0232000,0
MH10g0232100,0.0278399
MH10g0232200,5.00401
MH10g0232300,0
MH10g0232400,0
MH10g0232500,0
MH10g0232600,0.259726
MH10g0232700,0
MH10g0232800,0
MH10g0232900,0
MH10g0233000,0
MH10g0233100,0
MH10g0233200,0
MH10g0233300,0
MH10g0233400,0
MH10g0233500,0
MH10g0233600,0.023564
MH10g0233700,0
MH10g0233800,0
MH10g0233900,2.79018
MH10g0234000,0.486576
MH10g0234100,0
MH10g0234200,0
MH10g0234300,0.168723
MH10g0234400,0
MH10g0234500,0
MH10g0234600,0.0922093
MH10g0234700,0
MH10g0234800,45.5769
MH10g0234900,14.9247
MH10g0235000,0
MH10g0235100,0
MH10g0235200,22.3732
MH10g0235300,0.78245
MH10g0235400,0.202059
MH10g0235500,0.078752
MH10g0235600,2.60384
MH10g0235700,21.31
MH10g0235800,0
MH10g0235900,1.16176
MH10g0236000,43.8748
MH10g0236100,0
MH10g0236200,43.1264
MH10g0236300,13.627
MH10g0236400,0.0256463
MH10g0236500,21.217
MH10g0236600,31.4777
MH10g0236700,0
MH10g0236800,0
MH10g0236900,0
MH10g0237000,0
MH10g0237100,0
MH10g0237200,0
MH10g0237300,0
MH10g0237400,0
MH10g0237500,0
MH10g0237600,0
MH10g0237700,0
MH10g0237800,0
MH10g0237900,0
MH10g0238000,0
MH10g0238100,0
MH10g0238200,0
MH10g0238300,0
MH10g0238400,0.692692
MH10g0238500,0
MH10g0238600,0
MH10g0238700,0
MH10g0238800,0
MH10g0238900,0
MH10g0239000,0
MH10g0239100,0
MH10g0239200,0.0185044
MH10g0239300,0
MH10g0239400,0.267197
MH10g0239500,0
MH10g0239600,0
MH10g0239700,0
MH10g0239800,0
MH10g0239900,0
MH10g0240000,0
MH10g0240100,0.0065162
MH10g0240200,0
MH10g0240300,0
MH10g0240400,0
MH10g0240500,0.0346722
MH10g0240600,0
MH10g0240700,0
MH10g0240800,0.0217731
MH10g0240900,0
MH10g0241000,0.387793
MH10g0241100,0.0318855
MH10g0241200,0.0994764
MH10g0241300,0.229517
MH10g0241400,0.253813
MH10g0241500,4.66729
MH10g0241600,67.4326
MH10g0241700,0
MH10g0241800,0
MH10g0241900,0
MH10g0242000,0
MH10g0242100,0
MH10g0242200,0.0424025
MH10g0242300,0
MH10g0242400,4.13522
MH10g0242500,2.87604
MH10g0242600,0.175005
MH10g0242700,0
MH10g0242800,20.3478
MH10g0242900,0
MH10g0243000,0
MH10g0243100,0
MH10g0243200,0
MH10g0243300,0
MH10g0243400,0
MH10g0243500,0
MH10g0243600,0
MH10g0243700,0
MH10g0243800,0
MH10g0243900,0
MH10g0244000,0
MH10g0244100,0
MH10g0244200,0
MH10g0244300,0
MH10g0244400,0
MH10g0244500,0.0076602
MH10g0244600,0
MH10g0244700,0
MH10g0244800,0
MH10g0244900,0.0993825
MH10g0245000,0
MH10g0245100,0
MH10g0245200,0
MH10g0245300,0
MH10g0245400,0
MH10g0245500,0
MH10g0245600,0
MH10g0245700,0
MH10g0245800,0
MH10g0245900,0
MH10g0246000,0
MH10g0246100,0
MH10g0246200,0
MH10g0246300,0
MH10g0246400,0
MH10g0246500,0
MH10g0246600,0
MH10g0246700,0
MH10g0246800,0.0479738
MH10g0246900,0
MH10g0247000,0
MH10g0247100,0
MH10g0247200,0
MH10g0247300,0
MH10g0247400,0
MH10g0247500,0
MH10g0247600,0
MH10g0247700,0
MH10g0247800,0
MH10g0247900,0
MH10g0248000,0
MH10g0248100,0
MH10g0248200,0
MH10g0248300,0
MH10g0248400,0
MH10g0248500,0
MH10g0248600,0
MH10g0248700,0
MH10g0248800,0
MH10g0248900,0
MH10g0249000,0
MH10g0249100,0
MH10g0249200,0
MH10g0249300,0
MH10g0249400,0
MH10g0249500,0
MH10g0249600,0
MH10g0249700,0
MH10g0249800,0
MH10g0249900,0.228325
MH10g0250000,15.9516
MH10g0250100,0
MH10g0250200,0.838637
MH10g0250300,0
MH10g0250400,0
MH10g0250500,0
MH10g0250600,0
MH10g0250700,0.789874
MH10g0250800,0
MH10g0250900,0
MH10g0251000,0
MH10g0251100,0
MH10g0251200,0
MH10g0251300,1.4038
MH10g0251400,16.6309
MH10g0251500,0
MH10g0251600,0
MH10g0251700,0
MH10g0251800,0.0312055
MH10g0251900,3.97759
MH10g0252000,83.1778
MH10g0252100,19.1778
MH10g0252200,41.9487
MH10g0252300,3.57458
MH10g0252400,4.11228
MH10g0252500,27.7299
MH10g0252600,0
MH10g0252700,38.4686
MH10g0252800,0
MH10g0252900,0
MH10g0253000,49.5206
MH10g0253100,1.36821
MH10g0253200,4.8671
MH10g0253300,2.45744
MH10g0253400,0
MH10g0253500,18.5977
MH10g0253600,36.0027
MH10g0253700,0
MH10g0253800,0
MH10g0253900,0.151914
MH10g0254000,0.290113
MH10g0254100,17.9154
MH10g0254200,2.47358
MH10g0254300,1.01388
MH10g0254400,28.8913
MH10g0254500,6.62885
MH10g0254600,0
MH10g0254700,0
MH10g0254800,0
MH10g0254900,97.1171
MH10g0255000,0.840355
MH10g0255100,0
MH10g0255200,16.6925
MH10g0255300,0
MH10g0255400,53.1568
MH10g0255500,2.66228
MH10g0255600,0.755568
MH10g0255700,23.409
MH10g0255800,0
MH10g0255900,3.59913
MH10g0256000,5.60011
MH10g0256100,3.27748
MH10g0256200,0
MH10g0256300,0
MH10g0256400,0
MH10g0256500,0
MH10g0256600,4.92282
MH10g0256700,0.516688
MH10g0256800,53.2355
MH10g0256900,0
MH10g0257000,0.110359
MH10g0257100,11.4369
MH10g0257200,0
MH10g0257300,0
MH10g0257400,0
MH10g0257500,0
MH10g0257600,0
MH10g0257700,16.5196
MH10g0257800,33.7892
MH10g0257900,0
MH10g0258000,0
MH10g0258100,3.69893
MH10g0258200,0
MH10g0258300,0
MH10g0258400,0.788444
MH10g0258500,70.6603
MH10g0258600,35.32
MH10g0258700,0
MH10g0258800,0
MH10g0258900,15.7575
MH10g0259000,0
MH10g0259100,0.100033
MH10g0259200,0
MH10g0259300,0
MH10g0259400,0.70508
MH10g0259500,0
MH10g0259600,0
MH10g0259700,0
MH10g0259800,0
MH10g0259900,0
MH10g0260000,0
MH10g0260100,0
MH10g0260200,0
MH10g0260300,0
MH10g0260400,28.1248
MH10g0260500,4.27475
MH10g0260600,0
MH10g0260700,0
MH10g0260800,0
MH10g0260900,0
MH10g0261000,0.925116
MH10g0261100,31.5206
MH10g0261200,27.3315
MH10g0261300,3.14488
MH10g0261400,0
MH10g0261500,0
MH10g0261600,0
MH10g0261700,0
MH10g0261800,0
MH10g0261900,0
MH10g0262000,0
MH10g0262100,0
MH10g0262200,0
MH10g0262300,1.06875
MH10g0262400,0.0885532
MH10g0262500,0
MH10g0262600,0
MH10g0262700,0
MH10g0262800,0
MH10g0262900,0.518419
MH10g0263000,0
MH10g0263100,0
MH10g0263200,0
MH10g0263300,0
MH10g0263400,0
MH10g0263500,0
MH10g0263600,0
MH10g0263700,13.6257
MH10g0263800,1.87926
MH10g0263900,0
MH10g0264000,0
MH10g0264100,0
MH10g0264200,0
MH10g0264300,0
MH10g0264400,0
MH10g0264500,0
MH10g0264600,0
MH10g0264700,0.284496
MH10g0264800,0
MH10g0264900,0
MH10g0265000,0
MH10g0265100,12.3282
MH10g0265200,0.777501
MH10g0265300,0
MH10g0265400,19.5949
MH10g0265500,0
MH10g0265600,51.199
MH10g0265700,1.0371
MH10g0265800,9.8475
MH10g0265900,0
MH10g0266000,17.1171
MH10g0266100,21.1625
MH10g0266200,8.50713
MH10g0266300,21.8584
MH10g0266400,0
MH10g0266500,0
MH10g0266600,32.2978
MH10g0266700,1.60171
MH10g0266800,18.1814
MH10g0266900,7.05194
MH10g0267000,0.847329
MH10g0267100,0
MH10g0267200,2.65997
MH10g0267300,5.38755
MH10g0267400,0
MH10g0267500,0
MH10g0267600,0
MH10g0267700,0
MH10g0267800,0
MH10g0267900,0
MH10g0268000,0
MH10g0268100,0
MH10g0268200,0
MH10g0268300,0
MH10g0268400,0
MH10g0268500,5.85722
MH10g0268600,0
MH10g0268700,0
MH10g0268800,0
MH10g0268900,0
MH10g0269000,0
MH10g0269100,13.795
MH10g0279100,32.7604
MH10g0279200,28.3319
MH10g0279300,4.29259
MH10g0279400,2.97364
MH10g0279500,7.11232
MH10g0279600,0
MH10g0279700,0
MH10g0279800,0
MH10g0279900,0
MH10g0280000,0.615807
MH10g0280100,125.939
MH10g0280200,1.25975
MH10g0280300,179.498
MH10g0280400,0
MH10g0280500,29.9616
MH10g0280600,45.6146
MH10g0280700,14.9574
MH10g0280800,66.6107
MH10g0280900,3.7248
MH10g0281000,0.540749
MH10g0281100,3.97535
MH10g0281200,12.1684
MH10g0281300,41.9177
MH10g0281400,1.08475
MH10g0281500,0
MH10g0281600,0.248139
MH10g0281700,0
MH10g0281800,0
MH10g0281900,0
MH10g0282000,0
MH10g0282100,0.234432
MH10g0282200,0
MH10g0282300,0
MH10g0282400,0
MH10g0282500,0
MH10g0282600,0
MH10g0282700,8.63756
MH10g0282800,0
MH10g0282900,0.718181
MH10g0283000,0.0314994
MH10g0283100,0.108485
MH10g0283200,0.162109
MH10g0283300,5.10572
MH10g0283400,1.90135
MH10g0283500,0
MH10g0283600,2.02275
MH10g0283700,0
MH10g0283800,50.2712
MH10g0283900,11.2208
MH10g0284000,20.4992
MH10g0284100,7.42618
