Gene,Expression
ZS11g0228100,4.39919
ZS11g0228200,35.234
ZS11g0228300,0
ZS11g0228400,0
ZS11g0228500,0
ZS11g0228600,0
ZS11g0228700,0
ZS11g0228800,12.2362
ZS11g0228900,0
ZS11g0229000,0
ZS11g0229100,0
ZS11g0229200,0
ZS11g0229300,0
ZS11g0229400,0
ZS11g0229500,0
ZS11g0229600,0
ZS11g0229700,0
ZS11g0229800,0
ZS11g0229900,10.8498
ZS11g0230000,0
ZS11g0230100,0
ZS11g0230200,0
ZS11g0230300,0
ZS11g0230400,0
ZS11g0230500,0
ZS11g0230600,12.0815
ZS11g0230700,22.1382
ZS11g0230800,0
ZS11g0230900,0.0426935
ZS11g0231000,0
ZS11g0231100,0
ZS11g0231200,0
ZS11g0231300,0
ZS11g0231400,0
ZS11g0231500,1.71522
ZS11g0231600,6.38061
ZS11g0231700,0
ZS11g0231800,0.0208952
ZS11g0231900,17.7366
ZS11g0232000,0
ZS11g0232100,0
ZS11g0232200,0.055782
ZS11g0232300,0
ZS11g0232400,0
ZS11g0232500,0
ZS11g0232600,0
ZS11g0232700,0.402855
ZS11g0232800,0
ZS11g0232900,0
ZS11g0233000,0
ZS11g0233100,0
ZS11g0233200,0
ZS11g0233300,0
ZS11g0233400,0
ZS11g0233500,0
ZS11g0233600,0
ZS11g0233700,0
ZS11g0233800,0
ZS11g0233900,0
ZS11g0234000,0
ZS11g0234100,0
ZS11g0234200,0
ZS11g0234300,0
ZS11g0234400,0
ZS11g0234500,13.5734
ZS11g0234600,0.130873
ZS11g0234700,0
ZS11g0234800,2.14485
ZS11g0234900,0
ZS11g0235000,0.145691
ZS11g0235100,0
ZS11g0235200,0
ZS11g0235300,0.295743
ZS11g0235400,0.285537
ZS11g0235500,0
ZS11g0235600,0
ZS11g0235700,0
ZS11g0235800,0
ZS11g0235900,0
ZS11g0236000,0
ZS11g0236100,0
ZS11g0236200,0
ZS11g0236300,0
ZS11g0236400,0
ZS11g0236500,0
ZS11g0236600,0
ZS11g0236700,0
ZS11g0236800,0
ZS11g0236900,0
ZS11g0237000,0
ZS11g0237100,0
ZS11g0237200,0
ZS11g0237300,0
ZS11g0237400,11.2775
ZS11g0237500,0
ZS11g0237600,6.67864
ZS11g0237700,0
ZS11g0237800,0
ZS11g0237900,0
ZS11g0238000,0.754581
ZS11g0238100,0
ZS11g0238200,0
ZS11g0238300,0
ZS11g0238400,7.26457
ZS11g0238500,0
ZS11g0238600,4.61606
ZS11g0238700,0.423329
ZS11g0238800,0
ZS11g0238900,0
ZS11g0239000,0.40244
ZS11g0239100,13.9886
ZS11g0239200,0
ZS11g0239300,0
ZS11g0239400,0
ZS11g0239500,0
ZS11g0239600,1.19378
ZS11g0239700,0
ZS11g0239800,0.0273841
ZS11g0239900,0
ZS11g0240000,0
ZS11g0240100,0
ZS11g0240200,0
ZS11g0240300,0
ZS11g0240400,0
ZS11g0240500,0
ZS11g0240600,0
ZS11g0240700,0
ZS11g0240800,0
ZS11g0240900,0
ZS11g0250900,0
ZS11g0251000,0
ZS11g0251100,0
ZS11g0251200,0
ZS11g0251300,0
ZS11g0251400,0
ZS11g0251500,0
ZS11g0251600,0
ZS11g0251700,0
ZS11g0251800,0
ZS11g0251900,0
ZS11g0252000,0
ZS11g0252100,0.42403
ZS11g0252200,0
ZS11g0252300,1.00932
ZS11g0252400,0
ZS11g0252500,0
ZS11g0252600,0
ZS11g0252700,0
ZS11g0252800,6.14077
ZS11g0252900,0.0149672
ZS11g0253000,0
ZS11g0253100,0.0336222
ZS11g0253200,0
ZS11g0253300,0
ZS11g0253400,0
ZS11g0253500,0
ZS11g0253600,0
ZS11g0253700,0
ZS11g0253800,0
ZS11g0253900,0
ZS11g0254000,0
ZS11g0254100,0
ZS11g0254200,0
ZS11g0254300,8.44473
ZS11g0254400,0
ZS11g0254500,0
ZS11g0254600,0
ZS11g0254700,0
ZS11g0254800,0
ZS11g0254900,0
ZS11g0255000,56.9838
ZS11g0255100,18.0519
ZS11g0255200,0
ZS11g0255300,0
ZS11g0255400,0
ZS11g0255500,0
ZS11g0255600,0
ZS11g0255700,0
ZS11g0255800,0
ZS11g0255900,0
ZS11g0256000,0
ZS11g0256100,0.0143917
ZS11g0256200,0
ZS11g0256300,0
ZS11g0266300,1.33662
ZS11g0266400,0
ZS11g0266500,14.114
ZS11g0266600,0
ZS11g0266700,79.0707
ZS11g0266800,0.154278
ZS11g0266900,0.0379876
ZS11g0267000,13.7719
ZS11g0267100,2.14379
ZS11g0267200,2.70907
ZS11g0267300,0.31392
ZS11g0267400,0
ZS11g0267500,0
ZS11g0267600,0.921606
ZS11g0267700,1.00433
ZS11g0267800,0
ZS11g0267900,0
ZS11g0268000,0
ZS11g0268100,0
ZS11g0268200,0
ZS11g0268300,0
ZS11g0268400,112.594
ZS11g0268500,0
ZS11g0268600,55.0584
ZS11g0268700,0
ZS11g0268800,1.1189
ZS11g0268900,0
ZS11g0269000,0
ZS11g0269100,0
ZS11g0269200,0
ZS11g0269300,0.187432
ZS11g0269400,0
ZS11g0269500,0
ZS11g0269600,0
ZS11g0269700,0
ZS11g0269800,0
ZS11g0269900,0
ZS11g0270000,0
ZS11g0270100,57.3018
ZS11g0270200,13.6523
ZS11g0270300,4.12091
ZS11g0270400,0
ZS11g0270500,0
ZS11g0270600,0
ZS11g0270700,0
ZS11g0270800,0
ZS11g0270900,0
ZS11g0271000,0
ZS11g0271100,0
ZS11g0271200,0
ZS11g0271300,0
ZS11g0271400,3.054
ZS11g0271500,2.65936
ZS11g0271600,0
ZS11g0271700,0
ZS11g0271800,0
ZS11g0271900,0.448645
ZS11g0272000,0.0113589
ZS11g0282000,0
ZS11g0282100,0
ZS11g0282200,0
ZS11g0282300,0
ZS11g0282400,0
ZS11g0282500,0
ZS11g0282600,0
ZS11g0282700,0
ZS11g0282800,0.0183045
ZS11g0282900,0
ZS11g0283000,0
ZS11g0283100,0
ZS11g0283200,0
ZS11g0283300,0
ZS11g0283400,0
ZS11g0283500,0
ZS11g0283600,0
ZS11g0283700,0
ZS11g0283800,0
ZS11g0283900,112.013
ZS11g0284000,0
ZS11g0284100,0
ZS11g0284200,0
ZS11g0284300,0
ZS11g0284400,0
ZS11g0284500,0
ZS11g0284600,0
ZS11g0284700,0
ZS11g0284800,0
ZS11g0284900,0
ZS11g0285000,0
ZS11g0285100,0
ZS11g0285200,0
ZS11g0285300,0
ZS11g0285400,0
ZS11g0285500,0
ZS11g0285600,0
ZS11g0285700,0
ZS11g0285800,0
ZS11g0285900,0
ZS11g0286000,0
ZS11g0286100,0
ZS11g0286200,0
ZS11g0286300,0
ZS11g0286400,0
ZS11g0286500,0
ZS11g0286600,0
ZS11g0286700,0
ZS11g0296700,0
ZS11g0296800,0
ZS11g0296900,0
ZS11g0297000,0
ZS11g0297100,0
ZS11g0297200,0
ZS11g0297300,0
ZS11g0297400,0
ZS11g0297500,0
ZS11g0297600,0
ZS11g0297700,0
ZS11g0297800,0
ZS11g0297900,0
ZS11g0298000,0
ZS11g0298100,0
ZS11g0298200,0
ZS11g0298300,0
ZS11g0298400,0
ZS11g0298500,0
ZS11g0298600,0
ZS11g0298700,0
ZS11g0298800,0
ZS11g0298900,0
ZS11g0299000,0.0109467
ZS11g0299100,0
ZS11g0299200,0
ZS11g0299300,0
ZS11g0299400,0
ZS11g0299500,0
ZS11g0299600,0
ZS11g0299700,0
ZS11g0299800,0.120828
ZS11g0299900,1.41809
ZS11g0300000,0
ZS11g0300100,0
ZS11g0300200,0
ZS11g0300300,0
ZS11g0300400,0
ZS11g0300500,0
ZS11g0300600,0
ZS11g0300700,0
ZS11g0300800,0
ZS11g0300900,0
ZS11g0301000,0
ZS11g0301100,0
ZS11g0301200,0
ZS11g0301300,0
ZS11g0301400,0
ZS11g0301500,4.61096
ZS11g0301600,0
ZS11g0301700,0
ZS11g0301800,0
ZS11g0301900,1.93836
ZS11g0302000,0
ZS11g0302100,0
ZS11g0302200,0
ZS11g0302300,0
ZS11g0302400,0
ZS11g0302500,0
ZS11g0302600,0
ZS11g0302700,0
ZS11g0302800,0
ZS11g0302900,0
ZS11g0303000,0
ZS11g0303100,0
ZS11g0303200,0
ZS11g0303300,0
ZS11g0303400,0
ZS11g0303500,0
ZS11g0303600,0
ZS11g0303700,0
ZS11g0303800,0
ZS11g0303900,0
ZS11g0304000,0
ZS11g0304100,0
ZS11g0304200,0
ZS11g0304300,0
ZS11g0304400,0
ZS11g0304500,0
ZS11g0304600,0
ZS11g0304700,0
ZS11g0304800,0.014615
ZS11g0304900,0
ZS11g0305000,0
ZS11g0305100,0
ZS11g0305200,0
ZS11g0305300,0
ZS11g0305400,0
ZS11g0305500,0
ZS11g0305600,0
ZS11g0305700,0
ZS11g0305800,0
ZS11g0305900,0
ZS11g0306000,0
ZS11g0306100,0
ZS11g0306200,0
ZS11g0306300,0
ZS11g0306400,0
ZS11g0306500,0
ZS11g0306600,0
ZS11g0306700,0
ZS11g0306800,0.0211945
ZS11g0306900,0
ZS11g0307000,0
ZS11g0307100,0
ZS11g0307200,0
ZS11g0307300,0
ZS11g0307400,0
ZS11g0307500,0
ZS11g0307600,0
ZS11g0307700,0
ZS11g0307800,0
ZS11g0307900,0
ZS11g0308000,0
ZS11g0308100,0
ZS11g0308200,0
ZS11g0308300,0
ZS11g0308400,0
ZS11g0308500,0
ZS11g0308600,0
ZS11g0308700,0
ZS11g0308800,0.941671
ZS11g0308900,0
ZS11g0309000,0
ZS11g0309100,0.713589
ZS11g0309200,0
ZS11g0309300,0
ZS11g0309400,0
ZS11g0309500,0
ZS11g0309600,0
ZS11g0309700,0.094753
ZS11g0309800,0
ZS11g0309900,0
ZS11g0310000,0
ZS11g0310100,0
ZS11g0310200,0
ZS11g0310300,0
ZS11g0310400,0
ZS11g0310500,0.412195
ZS11g0310600,0.0156715
ZS11g0310700,0
ZS11g0310800,0
ZS11g0310900,0
ZS11g0311000,0
ZS11g0311100,0
ZS11g0311200,0
ZS11g0311300,0
ZS11g0311400,0
ZS11g0311500,0
ZS11g0311600,0
ZS11g0311700,0
ZS11g0311800,0
ZS11g0311900,0
ZS11g0312000,0
ZS11g0312100,0
ZS11g0312200,0
ZS11g0312300,0
ZS11g0312400,0
ZS11g0312500,0
ZS11g0312600,0
ZS11g0312700,0
ZS11g0312800,0
ZS11g0312900,0
ZS11g0313000,0
ZS11g0313100,0
ZS11g0313200,0
ZS11g0313300,0
ZS11g0313400,0
ZS11g0313500,0.3767
ZS11g0313600,5.3116
ZS11g0313700,0
ZS11g0313800,0
ZS11g0313900,0
ZS11g0314000,0.117911
ZS11g0314100,0
ZS11g0314200,0
ZS11g0314300,0
ZS11g0314400,0
ZS11g0314500,0
ZS11g0314600,0
ZS11g0314700,0
ZS11g0314800,0
ZS11g0314900,0
ZS11g0315000,0
ZS11g0315100,0
ZS11g0315200,0
ZS11g0315300,0
ZS11g0315400,0
ZS11g0315500,0
ZS11g0315600,0
ZS11g0315700,0
ZS11g0315800,0
ZS11g0315900,0
ZS11g0316000,0
ZS11g0316100,0
ZS11g0316200,0
ZS11g0316300,0
ZS11g0316400,0
ZS11g0316500,0
ZS11g0316600,0
ZS11g0316700,0
ZS11g0316800,0
ZS11g0316900,0
ZS11g0317000,0
ZS11g0317100,0
ZS11g0317200,0
ZS11g0317300,0
ZS11g0317400,0
ZS11g0317500,0
ZS11g0317600,0
ZS11g0317700,0
ZS11g0317800,0
ZS11g0317900,0
ZS11g0318000,0
ZS11g0318100,0
ZS11g0318200,0
ZS11g0318300,0
ZS11g0318400,0
ZS11g0318500,0
ZS11g0318600,0
ZS11g0318700,0
ZS11g0318800,0
ZS11g0318900,0
ZS11g0319000,0
ZS11g0319100,0
ZS11g0319200,0
ZS11g0319300,0
ZS11g0319400,0
ZS11g0319500,0
ZS11g0319600,0
ZS11g0319700,19.5115
ZS11g0319800,0
ZS11g0319900,0
ZS11g0320000,0
ZS11g0320100,0
ZS11g0320200,0
ZS11g0320300,0
ZS11g0320400,0
ZS11g0320500,0
ZS11g0320600,0
ZS11g0320700,0
ZS11g0320800,95.7016
ZS11g0320900,0
ZS11g0321000,0
ZS11g0321100,0
ZS11g0321200,0
ZS11g0321300,0
ZS11g0321400,8.6862
ZS11g0321500,0.951524
ZS11g0321600,0
ZS11g0321700,0
ZS11g0321800,0
ZS11g0321900,0
ZS11g0322000,0
ZS11g0322100,0.174846
ZS11g0322200,0
ZS11g0322300,0
ZS11g0322400,0
ZS11g0322500,0
ZS11g0322600,0
ZS11g0322700,0
ZS11g0322800,0
ZS11g0322900,0
ZS11g0323000,0
ZS11g0323100,0
ZS11g0323200,0
ZS11g0323300,0
ZS11g0323400,0
ZS11g0323500,0
ZS11g0323600,0
ZS11g0323700,0
ZS11g0323800,0
ZS11g0323900,0
ZS11g0324000,0
ZS11g0324100,0
ZS11g0324200,0
ZS11g0324300,0
ZS11g0324400,0
ZS11g0324500,5.4017
ZS11g0324600,26.7558
ZS11g0324700,0.831114
ZS11g0324800,0
ZS11g0324900,0.42598
ZS11g0325000,0
ZS11g0325100,0
ZS11g0325200,0
ZS11g0325300,0
ZS11g0325400,0
ZS11g0325500,0
ZS11g0325600,0
ZS11g0325700,0.121346
ZS11g0325800,0
ZS11g0325900,0
ZS11g0326000,0
ZS11g0326100,0
ZS11g0326200,0
ZS11g0326300,0
ZS11g0326400,0.0329427
ZS11g0326500,0
ZS11g0326600,0
ZS11g0326700,0
ZS11g0326800,5.74826
ZS11g0326900,4.35059
ZS11g0327000,1.98202
ZS11g0327100,1.54637
ZS11g0327200,0.934787
ZS11g0327300,0
ZS11g0327400,0
ZS11g0327500,0
ZS11g0327600,0
ZS11g0327700,0
ZS11g0327800,0
ZS11g0327900,0
ZS11g0328000,0
ZS11g0328100,0
ZS11g0328200,0
ZS11g0328300,0
ZS11g0328400,0.0105241
ZS11g0328500,0
ZS11g0328600,0
ZS11g0328700,0.475523
ZS11g0328800,0
ZS11g0328900,0
ZS11g0329000,0
ZS11g0329100,0
ZS11g0329200,0.00825435
ZS11g0329300,0
ZS11g0329400,0
ZS11g0329500,0
ZS11g0329600,0
ZS11g0329700,0
ZS11g0329800,0
ZS11g0329900,34.1698
ZS11g0330000,0.091026
ZS11g0330100,0
ZS11g0330200,0
ZS11g0330300,5.71575
ZS11g0330400,9.59372
ZS11g0330500,0.732092
ZS11g0330600,46.3607
ZS11g0330700,0
ZS11g0330800,0
ZS11g0330900,36.4334
ZS11g0331000,9.29092
ZS11g0331100,0
ZS11g0331200,0
ZS11g0331300,1.79559
ZS11g0331400,0
ZS11g0331500,5.95614
ZS11g0331600,0.18875
ZS11g0331700,3.74416
ZS11g0331800,0
ZS11g0331900,0
ZS11g0332000,0
ZS11g0332100,0
ZS11g0332200,0
ZS11g0332300,0
ZS11g0332400,0
ZS11g0332500,0
ZS11g0332600,0
ZS11g0332700,0
ZS11g0332800,0
ZS11g0332900,0
ZS11g0333000,0
ZS11g0333100,0
ZS11g0333200,0
ZS11g0333300,0.0086173
ZS11g0333400,0
ZS11g0333500,0
ZS11g0333600,0
ZS11g0333700,0
ZS11g0333800,0
ZS11g0333900,0
ZS11g0334000,0
ZS11g0334100,0
ZS11g0334200,0
ZS11g0334300,0
ZS11g0334400,0.0155167
ZS11g0334500,0
ZS11g0334600,0
ZS11g0334700,0
ZS11g0334800,0
ZS11g0334900,0
ZS11g0335000,0
ZS11g0335100,0
ZS11g0335200,0
ZS11g0335300,0.204375
ZS11g0345300,0
ZS11g0345400,0
ZS11g0345500,0
ZS11g0345600,0
ZS11g0345700,0
ZS11g0345800,0
ZS11g0345900,59.6751
ZS11g0346000,0
ZS11g0346100,0
ZS11g0346200,0
ZS11g0346300,0
ZS11g0346400,0
ZS11g0346500,0
ZS11g0346600,0
ZS11g0346700,0
ZS11g0346800,0
ZS11g0346900,0.733582
ZS11g0347000,0.0181301
ZS11g0347100,0
ZS11g0347200,0
ZS11g0347300,0
ZS11g0347400,0
ZS11g0347500,0
ZS11g0347600,0
ZS11g0347700,0
ZS11g0347800,0
ZS11g0347900,0
ZS11g0348000,0
ZS11g0348100,0
ZS11g0348200,0
ZS11g0348300,0
ZS11g0348400,2.44566
ZS11g0348500,0.879821
ZS11g0348600,0
ZS11g0348700,9.89271
ZS11g0348800,0.404989
ZS11g0348900,0.7838
ZS11g0349000,0.255229
ZS11g0349100,0
ZS11g0349200,0
ZS11g0349300,0.0768097
ZS11g0349400,0
ZS11g0349500,0
ZS11g0349600,0
ZS11g0349700,0
ZS11g0349800,0
ZS11g0349900,0
ZS11g0350000,0
ZS11g0350100,0
ZS11g0350200,0
ZS11g0350300,0
ZS11g0350400,0
ZS11g0350500,0
ZS11g0350600,0
ZS11g0350700,0
ZS11g0350800,0
ZS11g0350900,0
ZS11g0351000,0
ZS11g0351100,0
ZS11g0351200,0
ZS11g0351300,29.459
ZS11g0351400,0
ZS11g0351500,33.4857
ZS11g0351600,0
ZS11g0351700,0
ZS11g0351800,0
ZS11g0351900,0
ZS11g0352000,0
ZS11g0352100,0
ZS11g0352200,0
ZS11g0352300,0
ZS11g0352400,0
ZS11g0352500,0
ZS11g0352600,0
ZS11g0352700,0
ZS11g0352800,0
ZS11g0352900,0.0371397
ZS11g0353000,0.786745
ZS11g0353100,0.33469
ZS11g0353200,0
ZS11g0353300,0
ZS11g0353400,0.112642
ZS11g0353500,0.156041
ZS11g0353600,9.61073
ZS11g0353700,0
ZS11g0353800,0
ZS11g0353900,0
ZS11g0354000,0
ZS11g0354100,0
ZS11g0354200,0
ZS11g0354300,0
ZS11g0354400,0
ZS11g0354500,0
ZS11g0354600,0
ZS11g0354700,0
ZS11g0354800,0
ZS11g0354900,0
ZS11g0355000,0
ZS11g0355100,0
ZS11g0355200,0
ZS11g0355300,0
ZS11g0355400,0
ZS11g0355500,0
ZS11g0355600,0
ZS11g0355700,0
ZS11g0355800,0.913107
ZS11g0355900,0
ZS11g0356000,0
ZS11g0356100,0
ZS11g0356200,0
ZS11g0356300,0
ZS11g0356400,0
ZS11g0356500,0
ZS11g0356600,7.5026
ZS11g0356700,0.68582
ZS11g0356800,0.111592
ZS11g0356900,0.203074
ZS11g0357000,0
ZS11g0357100,0
ZS11g0357200,0
ZS11g0357300,4.1101
ZS11g0357400,0
ZS11g0357500,0
ZS11g0357600,0
ZS11g0357700,0
ZS11g0357800,0
ZS11g0357900,0
ZS11g0358000,0
ZS11g0358100,0
ZS11g0358200,0
ZS11g0358300,0
ZS11g0358400,0
ZS11g0358500,0
ZS11g0358600,0
ZS11g0358700,0
ZS11g0358800,0
ZS11g0358900,0
ZS11g0359000,0
ZS11g0359100,0
ZS11g0359200,0
ZS11g0359300,0
ZS11g0359400,10.8595
ZS11g0359500,0
ZS11g0359600,30.9209
ZS11g0359700,6.41596
ZS11g0359800,16.8999
ZS11g0359900,0
ZS11g0360000,0.0213132
ZS11g0360100,30.8192
ZS11g0360200,0
ZS11g0360300,0
ZS11g0360400,0
ZS11g0360500,0
ZS11g0360600,0
ZS11g0360700,0
ZS11g0360800,0
ZS11g0360900,0
ZS11g0361000,0
ZS11g0361100,0
ZS11g0361200,0
ZS11g0361300,0
ZS11g0361400,0
ZS11g0361500,0
ZS11g0361600,0
ZS11g0361700,0
ZS11g0361800,0
ZS11g0361900,0
ZS11g0362000,0
ZS11g0362100,23.2385
ZS11g0362200,0.0221828
ZS11g0362300,0
ZS11g0362400,0
ZS11g0362500,0
ZS11g0362600,0
ZS11g0362700,0
ZS11g0362800,0
ZS11g0362900,0
ZS11g0363000,0
ZS11g0363100,0
ZS11g0363200,1.10762
ZS11g0363300,0
ZS11g0363400,0
ZS11g0363500,0
ZS11g0363600,0
ZS11g0363700,0
ZS11g0363800,0
ZS11g0363900,0
ZS11g0364000,0
ZS11g0364100,0
ZS11g0364200,0
ZS11g0364300,0
ZS11g0364400,0
ZS11g0364500,0
ZS11g0364600,0
ZS11g0364700,0
ZS11g0364800,0
ZS11g0364900,0
ZS11g0365000,0
ZS11g0365100,0
ZS11g0365200,0
ZS11g0365300,0
ZS11g0365400,0
ZS11g0365500,0
ZS11g0365600,0
ZS11g0365700,0
ZS11g0365800,0
ZS11g0365900,0
ZS11g0366000,0
ZS11g0366100,0
ZS11g0366200,0
ZS11g0366300,0
ZS11g0366400,0
ZS11g0366500,0
ZS11g0376500,0
ZS11g0376600,0
ZS11g0376700,0
ZS11g0376800,0
ZS11g0376900,0
ZS11g0377000,0.0202651
ZS11g0377100,0
ZS11g0377200,0
ZS11g0377300,0
ZS11g0377400,0
ZS11g0377500,0
ZS11g0377600,0
ZS11g0377700,0
ZS11g0377800,0
ZS11g0377900,0
ZS11g0378000,0
ZS11g0378100,0
ZS11g0378200,0
ZS11g0378300,0
ZS11g0378400,0
ZS11g0378500,0
ZS11g0378600,0
ZS11g0378700,0
ZS11g0378800,0
ZS11g0378900,0
ZS11g0379000,0
ZS11g0379100,0
ZS11g0379200,0
ZS11g0379300,0
ZS11g0389300,0
ZS11g0389400,0.65521
ZS11g0389500,0
ZS11g0389600,0
ZS11g0389700,0
ZS11g0389800,0
ZS11g0389900,0
ZS11g0390000,0
ZS11g0390100,0
ZS11g0390200,1.90615
ZS11g0390300,0
ZS11g0390400,1.26291
ZS11g0390500,0
ZS11g0390600,0
ZS11g0390700,0
ZS11g0390800,0
ZS11g0390900,0
ZS11g0391000,0
ZS11g0391100,0
ZS11g0391200,0
ZS11g0391300,0
ZS11g0391400,0
ZS11g0391500,0
ZS11g0391600,0
ZS11g0391700,0
ZS11g0391800,0
ZS11g0391900,0
ZS11g0392000,0
ZS11g0392100,0.0269132
ZS11g0392200,0
ZS11g0392300,377.445
ZS11g0392400,155.49
ZS11g0392500,8.31736
ZS11g0392600,40.306
ZS11g0392700,6.16688
ZS11g0392800,192.936
ZS11g0392900,0
ZS11g0393000,1.04615
ZS11g0393100,0
ZS11g0393200,2.69158
ZS11g0393300,0
ZS11g0393400,0
ZS11g0393500,0
ZS11g0393600,0
ZS11g0393700,0
ZS11g0393800,0
ZS11g0393900,5.88875
ZS11g0394000,0
ZS11g0394100,0
ZS11g0394200,0
ZS11g0394300,0
ZS11g0394400,0
ZS11g0394500,0
ZS11g0394600,0
ZS11g0394700,0
ZS11g0394800,0
ZS11g0394900,0
ZS11g0395000,1.14091
ZS11g0395100,0
ZS11g0395200,0
ZS11g0395300,0.0332157
ZS11g0395400,0.0073075
ZS11g0395500,0
ZS11g0395600,0
ZS11g0395700,0
ZS11g0395800,0.0235087
ZS11g0395900,0.311245
ZS11g0396000,0
ZS11g0396100,8.78396
ZS11g0396200,0.172824
ZS11g0396300,0.419825
ZS11g0396400,0.177245
ZS11g0396500,0.105395
ZS11g0396600,20.858
ZS11g0396700,0
ZS11g0396800,0
ZS11g0396900,2.0046
ZS11g0397000,0
ZS11g0397100,0
ZS11g0407100,0
ZS11g0407200,0
ZS11g0407300,0
ZS11g0407400,1.89351
ZS11g0407500,0.222935
ZS11g0407600,0.103365
ZS11g0407700,0
ZS11g0407800,0
ZS11g0407900,0
ZS11g0408000,0
ZS11g0408100,0
ZS11g0408200,0
ZS11g0408300,0
ZS11g0408400,0
ZS11g0408500,0.0217051
ZS11g0408600,0.0272449
ZS11g0408700,0
ZS11g0408800,0
ZS11g0408900,0
ZS11g0409000,0
ZS11g0409100,0
ZS11g0409200,0
ZS11g0409300,0
ZS11g0409400,0
ZS11g0409500,0
ZS11g0409600,0
ZS11g0409700,0
ZS11g0409800,0
ZS11g0409900,0
ZS11g0410000,0
ZS11g0410100,0
ZS11g0410200,0
ZS11g0410300,0
ZS11g0410400,0
ZS11g0410500,0
ZS11g0410600,0
ZS11g0410700,13.4648
ZS11g0410800,0
ZS11g0410900,0.0218147
ZS11g0411000,0
ZS11g0411100,0
ZS11g0411200,0
ZS11g0411300,0
ZS11g0411400,0
ZS11g0411500,0
ZS11g0411600,0
ZS11g0411700,0
ZS11g0411800,0
ZS11g0411900,30.1012
ZS11g0412000,0
ZS11g0412100,0
ZS11g0412200,29.6852
ZS11g0412300,2.68309
ZS11g0412400,0
ZS11g0412500,0.0963475
ZS11g0412600,0
ZS11g0412700,0
ZS11g0412800,10.2731
ZS11g0412900,15.768
ZS11g0413000,12.53
ZS11g0413100,0
ZS11g0413200,0
ZS11g0413300,0
ZS11g0413400,0
ZS11g0413500,0
ZS11g0413600,0
ZS11g0413700,0
ZS11g0413800,0
ZS11g0413900,0
ZS11g0414000,0
ZS11g0414100,0
ZS11g0414200,0
ZS11g0414300,0
ZS11g0414400,0
ZS11g0414500,0
ZS11g0414600,0
ZS11g0414700,0
ZS11g0414800,0
ZS11g0414900,0
ZS11g0415000,0.311999
ZS11g0415100,0.576972
ZS11g0415200,0
ZS11g0415300,0
ZS11g0415400,0
ZS11g0415500,0
ZS11g0415600,0
ZS11g0415700,0
ZS11g0415800,0
ZS11g0415900,0
ZS11g0416000,0
ZS11g0416100,0
ZS11g0416200,0
ZS11g0416300,0
ZS11g0416400,0
ZS11g0416500,0
ZS11g0416600,0
ZS11g0416700,0
ZS11g0416800,0.582389
ZS11g0416900,0.785896
ZS11g0417000,0
ZS11g0417100,0
ZS11g0417200,0
ZS11g0417300,0
ZS11g0417400,0
ZS11g0417500,0
ZS11g0417600,0
ZS11g0417700,0
ZS11g0417800,0.545795
ZS11g0417900,0.115005
ZS11g0418000,0
ZS11g0418100,0
ZS11g0418200,0
ZS11g0418300,0
ZS11g0418400,9.42007
ZS11g0418500,17.3235
ZS11g0418600,0.224754
ZS11g0418700,0.632184
ZS11g0418800,0
ZS11g0418900,0
ZS11g0419000,0
ZS11g0419100,0.0609285
ZS11g0419200,17.6995
ZS11g0419300,0
ZS11g0419400,0
ZS11g0419500,96.4137
ZS11g0419600,21.4225
ZS11g0419700,1.05402
ZS11g0419800,3.90445
ZS11g0419900,6.40032
ZS11g0420000,0
ZS11g0420100,0
ZS11g0420200,0
ZS11g0420300,12.3328
ZS11g0420400,0
ZS11g0420500,0
ZS11g0420600,4.85909
ZS11g0420700,8.00041
ZS11g0420800,58.0802
ZS11g0420900,5.30375
ZS11g0421000,14.4261
ZS11g0421100,23.9825
ZS11g0421200,0
ZS11g0421300,0
ZS11g0421400,4.84536
ZS11g0421500,1.83351
ZS11g0421600,0
ZS11g0421700,12.9767
ZS11g0421800,3.38589
ZS11g0421900,13.6897
ZS11g0422000,0.386488
ZS11g0422100,0.0545273
ZS11g0422200,0
ZS11g0422300,0
ZS11g0422400,0
ZS11g0422500,0
ZS11g0422600,0
ZS11g0422700,0
ZS11g0422800,0
ZS11g0422900,0
ZS11g0423000,0
ZS11g0423100,0
ZS11g0423200,0
ZS11g0423300,0
ZS11g0423400,0
ZS11g0423500,0
ZS11g0423600,0
ZS11g0423700,0
ZS11g0423800,0
ZS11g0423900,0
ZS11g0424000,0
ZS11g0424100,0
ZS11g0424200,0
ZS11g0424300,0
ZS11g0424400,0
ZS11g0424500,0
ZS11g0424600,0
ZS11g0424700,0
ZS11g0424800,0
ZS11g0424900,2.36015
ZS11g0425000,0.027287
ZS11g0425100,0
ZS11g0425200,0
ZS11g0425300,0
ZS11g0425400,0.0115999
ZS11g0425500,0
ZS11g0425600,6.95004
ZS11g0425700,0.00762825
ZS11g0425800,0
ZS11g0425900,0.268995
ZS11g0426000,0.480446
ZS11g0426100,0.0568157
ZS11g0426200,0.151903
ZS11g0426300,0
ZS11g0426400,0
ZS11g0426500,0
ZS11g0426600,0
ZS11g0426700,0
ZS11g0426800,0.106006
ZS11g0426900,0.078787
ZS11g0427000,0.103169
ZS11g0427100,0.064325
ZS11g0427200,0.0546587
ZS11g0427300,0.0257333
ZS11g0427400,1.39194
ZS11g0427500,2.76891
ZS11g0427600,0
ZS11g0427700,0
ZS11g0427800,0
