tracking_id,ID,ear_2,ear_1,ear_0,average-ear,ear-category,tassel_2,tassel_1,tassel_0,average-tassel,tassel-category
Zm00001d000145,279,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000147,280,0.694081,1.24267,0.904044,0.946931667,expressed,0.949514,0.396801,0.735,0.693771667,expressed
Zm00001d000149,281,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000150,282,2.24762,2.3923,2.49439,2.378103333,expressed,1.56842,2.01804,1.57455,1.720336667,expressed
Zm00001d000151,283,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000152,284,2.21075,2.05584,1.97845,2.08168,expressed,1.62151,1.63995,1.7409,1.667453333,expressed
Zm00001d000153,285,49.8668,47.9439,49.857,49.22256667,highly-expressed,52.4155,53.3169,49.9759,51.90276667,highly-expressed
Zm00001d000154,286,0.469169,1.10394,0,0.524369667,expressed,0,2.10744,4.04656,2.051333333,expressed
Zm00001d000156,287,0,0,0,0,unexpressed,0.0402349,0,0.0336685,0.024634467,unexpressed
Zm00001d000157,288,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000158,289,0,0.0652134,0,0.0217378,unexpressed,0,0,0.0517947,0.0172649,unexpressed
Zm00001d000159,290,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000160,291,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000161,292,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000162,293,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000163,294,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000164,295,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000165,296,48.3262,45.1238,54.9145,49.45483333,highly-expressed,50.4082,44.235,44.0255,46.2229,highly-expressed
Zm00001d000166,297,8.60564,8.24976,8.10881,8.321403333,expressed,7.93605,7.87264,8.18778,7.998823333,expressed
Zm00001d000168,298,292.678,292.547,303.653,296.2926667,highly-expressed,267.952,281.234,275.597,274.9276667,highly-expressed
Zm00001d000169,299,63.9924,60.5401,62.6332,62.38856667,highly-expressed,47.6071,50.8037,51.6941,50.03496667,highly-expressed
Zm00001d000170,300,1.93221,1.70845,1.91657,1.85241,expressed,1.1142,1.55358,1.61224,1.426673333,expressed
Zm00001d000174,301,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000175,302,1.88994,2.48489,1.16727,1.847366667,expressed,2.53416,2.5334,2.78832,2.618626667,expressed
Zm00001d000176,303,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000178,304,14.0159,14.9145,13.8515,14.26063333,expressed,16.0782,15.1716,16.4128,15.88753333,highly-expressed
Zm00001d000179,305,4.98777,6.96157,7.68991,6.546416667,expressed,7.02979,5.05755,2.59577,4.89437,expressed
Zm00001d000180,306,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000181,307,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000183,308,1.5128,0.56811,0.292805,0.791238333,expressed,0.745598,0.108258,0,0.284618667,expressed
Zm00001d000184,309,22.8986,23.5992,23.4177,23.30516667,highly-expressed,24.6486,22.7688,23.3376,23.585,highly-expressed
Zm00001d000185,310,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000186,311,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000188,312,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000189,313,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000191,314,12.6575,12.2936,12.9391,12.63006667,expressed,11.7533,12.0024,12.0981,11.95126667,expressed
Zm00001d000193,315,0,0,0,0,unexpressed,0.436412,0,0,0.145470667,expressed
Zm00001d000194,316,0.45704,0,0,0.152346667,expressed,0,0,0,0,unexpressed
Zm00001d000195,317,0.0882726,0,0,0.0294242,unexpressed,0,0,0,0,unexpressed
Zm00001d000196,318,0,0,0,0,unexpressed,0.126771,0,0.107708,0.078159667,unexpressed
Zm00001d000197,319,87.6017,92.9359,83.9958,88.1778,highly-expressed,97.4422,85.5,83.3332,88.75846667,highly-expressed
Zm00001d000199,320,13.7072,13.3823,14.4887,13.8594,expressed,15.3895,16.2797,14.5731,15.4141,highly-expressed
Zm00001d000200,321,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000202,322,54.6384,54.8305,54.5824,54.68376667,highly-expressed,57.5501,59.4249,60.4587,59.14456667,highly-expressed
Zm00001d000203,323,23.6559,18.8414,27.8794,23.4589,highly-expressed,28.7959,29.4131,25.0794,27.7628,highly-expressed
Zm00001d000204,324,1.97577,1.75641,2.94018,2.22412,expressed,5.31132,4.96577,4.5403,4.93913,expressed
Zm00001d000205,325,10.1684,9.59194,10.1799,9.98008,expressed,9.20697,8.49978,9.74657,9.151106667,expressed
Zm00001d000206,326,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000208,327,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000209,328,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000211,329,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000212,330,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000213,331,8.70732,9.65819,9.32325,9.229586667,expressed,7.44329,8.71839,8.82661,8.32943,expressed
Zm00001d000214,332,0.0584129,0.350567,0.123552,0.177510633,expressed,0,0,0.115191,0.038397,unexpressed
Zm00001d000216,333,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000217,334,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000218,335,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000219,336,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000220,337,8.08158,8.03665,9.70157,8.6066,expressed,8.39767,7.64982,8.6939,8.24713,expressed
Zm00001d000221,338,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000222,339,134.747,133.223,131.198,133.056,highly-expressed,147.549,147.109,147.218,147.292,highly-expressed
Zm00001d000223,340,0.958663,0.894983,1.19973,1.017792,expressed,1.93034,1.6358,1.61433,1.726823333,expressed
Zm00001d000224,341,127.322,133.144,128.443,129.6363333,highly-expressed,102.646,89.2743,101.337,97.75243333,highly-expressed
Zm00001d000226,342,9.38021,9.22811,9.35127,9.319863333,expressed,8.28691,8.7722,8.47162,8.510243333,expressed
Zm00001d000227,343,127.558,124.68,134.179,128.8056667,highly-expressed,123.561,123.666,127.952,125.0596667,highly-expressed
Zm00001d000228,344,75.2686,69.274,66.9486,70.49706667,highly-expressed,53.776,57.7917,54.0001,55.18926667,highly-expressed
Zm00001d000229,345,0.382285,0,0,0.127428333,expressed,0,0.87175,0.370115,0.413955,expressed
Zm00001d000230,346,11.8341,11.1325,12.4663,11.81096667,expressed,11.3365,10.4857,12.6044,11.47553333,expressed
Zm00001d000231,347,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000232,348,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000233,349,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000235,350,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000236,351,1.27661,1.27043,1.01709,1.188043333,expressed,2.08473,2.01726,3.1174,2.406463333,expressed
Zm00001d000237,352,0,0.242648,0,0.080882667,unexpressed,0.90933,0,0.577438,0.495589333,expressed
Zm00001d000238,353,68.7224,69.9266,78.7118,72.4536,highly-expressed,50.4647,55.2543,51.4553,52.39143333,highly-expressed
Zm00001d000240,354,18.6343,18.138,17.7932,18.1885,highly-expressed,21.0927,22.6821,22.0512,21.942,highly-expressed
Zm00001d000241,355,37.8528,39.1995,37.6259,38.22606667,highly-expressed,43.45,40.1656,41.392,41.6692,highly-expressed
Zm00001d000242,356,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000243,357,0,0,0.656756,0.218918667,expressed,0,0,0.628434,0.209478,expressed
Zm00001d000247,358,55.1816,61.1548,66.3002,60.87886667,highly-expressed,67.2366,60.0436,65.6276,64.3026,highly-expressed
Zm00001d000250,359,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000254,360,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000255,361,6.71013,6.61335,5.41136,6.244946667,expressed,8.00124,7.51022,9.00598,8.17248,expressed
Zm00001d000256,362,0.162998,0.19273,0.0440511,0.1332597,expressed,0.142413,0.188011,0.195893,0.175439,expressed
Zm00001d000257,363,44.2623,43.0277,40.5639,42.61796667,highly-expressed,38.3141,39.0446,40.2453,39.20133333,highly-expressed
Zm00001d000258,364,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000259,365,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000260,366,0.24204,0,0.345658,0.195899333,expressed,0.0923978,0.281664,0,0.124687267,expressed
Zm00001d000261,367,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000262,368,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000263,369,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000264,370,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000265,371,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000266,372,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000267,373,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000268,374,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000269,375,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000270,376,4.78199,4.67356,4.10283,4.51946,expressed,4.0595,3.92375,4.33406,4.10577,expressed
Zm00001d000271,377,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000272,378,0.0753154,0.181268,0.0812052,0.1125962,expressed,0.0437792,0,0.109213,0.0509974,unexpressed
Zm00001d000274,379,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000275,380,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000276,381,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000277,382,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000278,383,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000279,384,0.0392505,0.235422,0.126924,0.1338655,expressed,0.182296,0.0905201,0.113687,0.128834367,expressed
Zm00001d000280,385,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000281,386,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000282,387,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000283,388,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000284,389,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000285,390,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000286,391,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000287,392,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000288,393,6.97272,6.53825,5.96453,6.491833333,expressed,5.02321,10.8835,7.13894,7.681883333,expressed
Zm00001d000291,394,21.3249,18.8859,14.3472,18.186,highly-expressed,21.7989,21.3215,22.5397,21.8867,highly-expressed
Zm00001d000293,395,0.938519,0.925133,0.591201,0.818284333,expressed,1.08196,1.70115,1.3141,1.365736667,expressed
Zm00001d000294,396,55.7619,61.8733,57.8373,58.49083333,highly-expressed,82.5522,85.4211,78.0634,82.01223333,highly-expressed
Zm00001d000295,397,39.9765,38.8469,38.933,39.25213333,highly-expressed,41.4163,40.6168,43.2878,41.77363333,highly-expressed
Zm00001d000296,398,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000297,399,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000298,400,0.364487,0.554646,0.383747,0.434293333,expressed,0.41871,0.209295,0,0.209335,expressed
Zm00001d000299,401,23.614,20.8101,23.5604,22.6615,highly-expressed,24.5096,21.9335,24.021,23.48803333,highly-expressed
Zm00001d000300,402,151.308,142.615,147.575,147.166,highly-expressed,126.892,123.194,129.668,126.5846667,highly-expressed
Zm00001d000301,403,12.8865,12.8928,13.2347,13.00466667,expressed,13.3248,12.1298,11.2292,12.22793333,expressed
Zm00001d000302,404,67.5101,64.6852,67.8058,66.66703333,highly-expressed,70.6423,63.2907,67.5185,67.1505,highly-expressed
Zm00001d000303,405,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000304,406,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000305,407,10.885,9.56564,10.1067,10.18578,expressed,9.69029,7.89618,9.0777,8.888056667,expressed
Zm00001d000306,408,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000307,409,1.98646,1.57741,1.18614,1.583336667,expressed,2.25343,1.12302,1.26619,1.547546667,expressed
Zm00001d000308,410,2.27169,0.542559,1.3644,1.392883,expressed,0.510613,0.511175,0.434094,0.485294,expressed
Zm00001d000310,411,23.2203,14.7526,14.4096,17.46083333,highly-expressed,30.2347,20.9144,26.7349,25.96133333,highly-expressed
Zm00001d000311,412,10.295,8.31154,8.89992,9.16882,expressed,9.02308,8.72394,7.40518,8.384066667,expressed
Zm00001d000312,413,21.6477,19.0758,21.7302,20.8179,highly-expressed,22.883,19.2551,20.6069,20.915,highly-expressed
Zm00001d000313,414,12.7731,10.3245,11.8531,11.65023333,expressed,10.9412,10.4506,10.4735,10.62176667,expressed
Zm00001d000314,415,39.3648,38.4486,36.47,38.09446667,highly-expressed,40.3533,33.0245,36.4051,36.5943,highly-expressed
Zm00001d000315,416,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000316,417,5.98343,5.00622,5.50579,5.49848,expressed,5.5532,5.71741,5.90796,5.72619,expressed
Zm00001d000317,418,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000318,419,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000319,420,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000320,421,110.967,117.247,113.061,113.7583333,highly-expressed,105.011,103.368,91.9738,100.1176,highly-expressed
Zm00001d000321,422,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000322,423,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000324,424,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000325,425,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000326,426,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000327,427,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000328,428,10.3465,10.4087,10.541,10.43206667,expressed,8.23462,8.60867,8.71408,8.519123333,expressed
Zm00001d000329,429,12.2253,13.0494,12.6699,12.6482,expressed,10.9151,9.10388,9.45966,9.826213333,expressed
Zm00001d000330,430,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000331,431,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000332,432,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000333,433,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000335,434,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000337,435,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000339,436,21.8107,29.0368,31.0425,27.29666667,highly-expressed,35.4414,37.4803,43.5092,38.8103,highly-expressed
Zm00001d000343,437,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000344,438,0,0.0577725,0,0.0192575,unexpressed,0,0,0,0,unexpressed
Zm00001d000345,439,5.22609,6.25117,5.96892,5.815393333,expressed,4.12321,4.37112,3.72624,4.073523333,expressed
Zm00001d000346,440,4.98684,5.09458,5.49705,5.192823333,expressed,5.79756,5.47935,5.61663,5.63118,expressed
Zm00001d000347,441,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000349,442,13.0888,9.795,9.81836,10.90072,expressed,10.3265,11.3918,11.5789,11.09906667,expressed
Zm00001d000350,443,18.1531,18.2427,18.4521,18.28263333,highly-expressed,16.8181,19.9828,16.462,17.7543,highly-expressed
Zm00001d000351,444,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000352,445,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000355,446,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000357,447,3.59124,3.36679,2.83088,3.26297,expressed,6.73107,6.33911,6.65821,6.57613,expressed
Zm00001d000358,448,1.54699,1.21069,1.19411,1.317263333,expressed,1.79701,1.15807,1.68933,1.548136667,expressed
Zm00001d000359,449,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000360,450,1.46726,1.45458,2.37236,1.764733333,expressed,1.89963,1.68414,1.72682,1.770196667,expressed
Zm00001d000361,451,0.464118,0.348583,0.425884,0.412861667,expressed,0.457392,0.472726,0.508804,0.479640667,expressed
Zm00001d000362,452,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000363,453,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000364,454,0.244599,0.111211,0.198672,0.184827333,expressed,0,0,0.3517,0.117233333,expressed
Zm00001d000365,455,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000366,456,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000367,457,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000368,458,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000370,459,8.10099,8.60872,8.19605,8.30192,expressed,7.12491,7.62732,6.68945,7.147226667,expressed
Zm00001d000371,460,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000372,461,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000373,462,0.0958486,0.110382,0.197014,0.134414867,expressed,0,0,0,0,unexpressed
Zm00001d000375,463,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000376,464,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000377,465,0.389911,0.26309,0.352298,0.335099667,expressed,0.257469,0,0.212538,0.156669,expressed
Zm00001d000379,466,44.5165,38.0723,44.9474,42.51206667,highly-expressed,45.0187,50.2316,48.5174,47.92256667,highly-expressed
Zm00001d000380,467,34.7821,32.4727,40.2052,35.82,highly-expressed,38.1999,35.6829,42.6316,38.83813333,highly-expressed
Zm00001d000381,468,39.6832,35.868,37.701,37.75073333,highly-expressed,33.4602,31.3473,33.7199,32.84246667,highly-expressed
Zm00001d000382,469,1.97665,1.66026,1.74525,1.794053333,expressed,1.39057,1.71269,1.69072,1.597993333,expressed
Zm00001d000383,470,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000384,471,0,0,0,0,unexpressed,0,0,0.0291873,0.0097291,unexpressed
Zm00001d000385,472,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000387,473,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000388,474,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000389,475,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000390,476,5.93564,4.19414,4.1245,4.751426667,expressed,4.59457,4.58177,6.18654,5.12096,expressed
Zm00001d000391,477,11.1077,11.4116,11.2961,11.2718,expressed,10.6667,10.7706,10.9626,10.79996667,expressed
Zm00001d000392,478,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000394,479,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000395,480,0,0,0,0,unexpressed,0,0,0.232548,0.077516,unexpressed
Zm00001d000396,481,19.9892,19.5218,17.4265,18.97916667,highly-expressed,18.4344,17.253,16.1136,17.267,highly-expressed
Zm00001d000397,482,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000398,483,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000399,484,35.4693,33.8747,34.8222,34.72206667,highly-expressed,27.5195,27.4397,26.0787,27.01263333,highly-expressed
Zm00001d000400,485,6.45586,6.05658,6.85773,6.456723333,expressed,21.0952,21.6829,20.6076,21.12856667,highly-expressed
Zm00001d000401,486,11.4516,11.2774,10.9027,11.21056667,expressed,11.0216,10.5092,10.8338,10.7882,expressed
Zm00001d000402,487,1.18074,0.921357,0.788812,0.963636333,expressed,1.02136,1.31945,1.23858,1.19313,expressed
Zm00001d000403,488,6.78074,7.1442,6.86092,6.92862,expressed,7.77,7.27557,6.96838,7.337983333,expressed
Zm00001d000406,489,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000407,490,0.0311367,0.0373714,0.0334164,0.033974833,unexpressed,0.03612,0.0358057,0,0.023975233,unexpressed
Zm00001d000408,491,26.0682,24.9852,23.6887,24.91403333,highly-expressed,17.5174,17.2707,16.7706,17.18623333,highly-expressed
Zm00001d000409,492,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000410,493,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000411,494,0,1.98671,3.46065,1.815786667,expressed,0,0,0,0,unexpressed
Zm00001d000412,495,0,0.0369454,0.0335091,0.023484833,unexpressed,0,0.0353836,0,0.011794533,unexpressed
Zm00001d000413,496,0.0888915,0,0.181196,0.090029167,unexpressed,0,0,0,0,unexpressed
Zm00001d000414,497,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000415,498,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000416,499,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000417,500,0,0,0,0,unexpressed,0,0,0.062544,0.020848,unexpressed
Zm00001d000418,501,0,0,0,0,unexpressed,0.544818,0.361857,0.309793,0.405489333,expressed
Zm00001d000419,502,8.84176,9.30435,9.65581,9.267306667,expressed,7.51523,7.094,8.09985,7.569693333,expressed
Zm00001d000422,503,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000424,504,13.5405,17.4807,11.321,14.11406667,expressed,13.6879,15.7626,16.5085,15.31966667,highly-expressed
Zm00001d000425,505,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000428,506,33.2955,31.6601,33.4755,32.81036667,highly-expressed,29.8576,26.7582,27.4692,28.02833333,highly-expressed
Zm00001d000429,507,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000430,508,4.87603,5.02399,4.96863,4.956216667,expressed,4.61275,5.21375,5.67915,5.16855,expressed
Zm00001d000431,509,0.131675,0.0523256,0.140508,0.108169533,expressed,0,0,0.169206,0.056402,unexpressed
Zm00001d000432,510,62.2835,59.0928,55.4548,58.9437,highly-expressed,63.4774,59.9118,61.3537,61.58096667,highly-expressed
Zm00001d000433,511,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000434,512,4.18983,2.07054,3.13004,3.130136667,expressed,2.50111,2.57087,2.29944,2.45714,expressed
Zm00001d000435,513,27.6533,28.4026,28.4686,28.17483333,highly-expressed,22.1338,23.7343,22.537,22.8017,highly-expressed
Zm00001d000436,514,25.42,24.3415,26.7734,25.51163333,highly-expressed,25.6314,23.6358,24.8149,24.69403333,highly-expressed
Zm00001d000437,515,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000438,516,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000439,517,12.3893,12.1079,12.3462,12.28113333,expressed,15.9975,14.4828,14.1598,14.88003333,expressed
Zm00001d000440,518,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000441,519,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000442,520,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000443,521,12.8943,13.1545,12.1065,12.71843333,expressed,12.6554,13.068,12.7828,12.8354,expressed
Zm00001d000444,522,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000445,523,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000447,524,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000448,525,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000449,526,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000452,527,44.3771,44.9611,42.6169,43.98503333,highly-expressed,29.7574,31.7409,34.5046,32.00096667,highly-expressed
Zm00001d000455,528,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000458,529,43.1322,49.1648,45.8188,46.0386,highly-expressed,35.8362,25.8607,30.7787,30.8252,highly-expressed
Zm00001d000460,530,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000462,531,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000463,532,0,0.628026,0,0.209342,expressed,0,0,0,0,unexpressed
Zm00001d000464,533,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000465,534,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000466,535,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000467,536,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d000468,537,0,0,0,0,unexpressed,0,0,0,0,unexpressed
