Annotation1,Annotation2,ChIN,ID
Zm00001d014687,Zm00001d014688,5,9574
Zm00001d014687,Zm00001d014690,5,9575
Zm00001d014688,Zm00001d014690,5,9576
Zm00001d014689,Zm00001d014690,5,9577
Zm00001d014697,Zm00001d014701,11,9578
Zm00001d014698,Zm00001d014701,11,9579
Zm00001d014697,Zm00001d014703,11,9580
Zm00001d014698,Zm00001d014703,11,9581
Zm00001d014697,Zm00001d014704,11,9582
Zm00001d014698,Zm00001d014704,11,9583
Zm00001d014697,Zm00001d014705,11,9584
Zm00001d014698,Zm00001d014705,11,9585
Zm00001d014701,Zm00001d014703,11,9586
Zm00001d014701,Zm00001d014704,11,9587
Zm00001d014701,Zm00001d014705,11,9588
Zm00001d014702,Zm00001d014703,11,9589
Zm00001d014702,Zm00001d014704,11,9590
Zm00001d014702,Zm00001d014705,11,9591
Zm00001d014703,Zm00001d014715,11,9592
Zm00001d014704,Zm00001d014715,11,9593
Zm00001d014705,Zm00001d014715,11,9594
Zm00001d014703,Zm00001d014716,11,9595
Zm00001d014704,Zm00001d014716,11,9596
Zm00001d014705,Zm00001d014716,11,9597
Zm00001d014703,Zm00001d014717,11,9598
Zm00001d014704,Zm00001d014717,11,9599
Zm00001d014705,Zm00001d014717,11,9600
Zm00001d014703,Zm00001d014718,11,9601
Zm00001d014704,Zm00001d014718,11,9602
Zm00001d014705,Zm00001d014718,11,9603
Zm00001d014703,Zm00001d014719,11,9604
Zm00001d014704,Zm00001d014719,11,9605
Zm00001d014705,Zm00001d014719,11,9606
Zm00001d014715,Zm00001d014717,11,9607
Zm00001d014716,Zm00001d014717,11,9608
Zm00001d014715,Zm00001d014718,11,9609
Zm00001d014716,Zm00001d014718,11,9610
Zm00001d014715,Zm00001d014719,11,9611
Zm00001d014716,Zm00001d014719,11,9612
Zm00001d014717,Zm00001d014721,11,9613
Zm00001d014718,Zm00001d014721,11,9614
Zm00001d014719,Zm00001d014721,11,9615
Zm00001d014722,Zm00001d014726,3,9616
Zm00001d014727,Zm00001d014731,28,9617
Zm00001d014728,Zm00001d014731,28,9618
Zm00001d014729,Zm00001d014731,28,9619
Zm00001d014727,Zm00001d014732,28,9620
Zm00001d014728,Zm00001d014732,28,9621
Zm00001d014729,Zm00001d014732,28,9622
Zm00001d014727,Zm00001d014733,28,9623
Zm00001d014728,Zm00001d014733,28,9624
Zm00001d014729,Zm00001d014733,28,9625
Zm00001d014731,Zm00001d014732,28,9626
Zm00001d014731,Zm00001d014733,28,9627
Zm00001d014727,Zm00001d014734,28,9628
Zm00001d014728,Zm00001d014734,28,9629
Zm00001d014729,Zm00001d014734,28,9630
Zm00001d014732,Zm00001d014734,28,9631
Zm00001d014733,Zm00001d014734,28,9632
Zm00001d014737,Zm00001d014741,28,9633
Zm00001d014738,Zm00001d014741,28,9634
Zm00001d014737,Zm00001d014742,28,9635
Zm00001d014738,Zm00001d014742,28,9636
Zm00001d014741,Zm00001d014744,28,9637
Zm00001d014742,Zm00001d014744,28,9638
Zm00001d014741,Zm00001d014745,28,9639
Zm00001d014742,Zm00001d014745,28,9640
Zm00001d014734,Zm00001d014748,28,9641
Zm00001d014743,Zm00001d014748,28,9642
Zm00001d014744,Zm00001d014748,28,9643
Zm00001d014744,Zm00001d014748,28,9644
Zm00001d014745,Zm00001d014748,28,9645
Zm00001d014748,Zm00001d014752,28,9646
Zm00001d014751,Zm00001d014753,28,9647
Zm00001d014752,Zm00001d014753,28,9648
Zm00001d014752,Zm00001d014755,28,9649
Zm00001d014752,Zm00001d014756,28,9650
Zm00001d014753,Zm00001d014755,28,9651
Zm00001d014753,Zm00001d014756,28,9652
Zm00001d013672,Zm00001d014757,28,9653
Zm00001d013672,Zm00001d014758,28,9654
Zm00001d014753,Zm00001d014757,28,9655
Zm00001d014753,Zm00001d014758,28,9656
Zm00001d014755,Zm00001d014757,28,9657
Zm00001d014756,Zm00001d014757,28,9658
Zm00001d014755,Zm00001d014758,28,9659
Zm00001d014756,Zm00001d014758,28,9660
Zm00001d014755,Zm00001d014759,28,9661
Zm00001d014756,Zm00001d014759,28,9662
Zm00001d014755,Zm00001d014760,28,9663
Zm00001d014756,Zm00001d014760,28,9664
Zm00001d014757,Zm00001d014759,28,9665
Zm00001d014758,Zm00001d014759,28,9666
Zm00001d014757,Zm00001d014760,28,9667
Zm00001d014758,Zm00001d014760,28,9668
Zm00001d014762,Zm00001d014763,3,9669
Zm00001d014770,Zm00001d014771,1,9670
Zm00001d014772,Zm00001d014773,12,9671
Zm00001d014773,Zm00001d014775,12,9672
Zm00001d014773,Zm00001d014778,12,9673
Zm00001d014773,Zm00001d014779,12,9674
Zm00001d014773,Zm00001d014780,12,9675
Zm00001d014775,Zm00001d014781,12,9676
Zm00001d014778,Zm00001d014781,12,9677
Zm00001d014779,Zm00001d014781,12,9678
Zm00001d014780,Zm00001d014781,12,9679
Zm00001d014775,Zm00001d014782,12,9680
Zm00001d014778,Zm00001d014782,12,9681
Zm00001d014779,Zm00001d014782,12,9682
Zm00001d014780,Zm00001d014782,12,9683
Zm00001d014775,Zm00001d014783,12,9684
Zm00001d014778,Zm00001d014783,12,9685
Zm00001d014779,Zm00001d014783,12,9686
Zm00001d014780,Zm00001d014783,12,9687
Zm00001d014782,Zm00001d014783,12,9688
Zm00001d014775,Zm00001d014785,12,9689
Zm00001d014778,Zm00001d014785,12,9690
Zm00001d014779,Zm00001d014785,12,9691
Zm00001d014780,Zm00001d014785,12,9692
Zm00001d014782,Zm00001d014785,12,9693
Zm00001d014783,Zm00001d014785,12,9694
Zm00001d014787,Zm00001d014789,6,9695
Zm00001d014788,Zm00001d014789,6,9696
Zm00001d014788,Zm00001d014790,6,9697
Zm00001d014788,Zm00001d014791,6,9698
Zm00001d014788,Zm00001d014792,6,9699
Zm00001d014789,Zm00001d014790,6,9700
Zm00001d014789,Zm00001d014791,6,9701
Zm00001d014789,Zm00001d014792,6,9702
Zm00001d014790,Zm00001d014794,6,9703
Zm00001d014791,Zm00001d014794,6,9704
Zm00001d014792,Zm00001d014794,6,9705
Zm00001d014790,Zm00001d014793,6,9706
Zm00001d014791,Zm00001d014793,6,9707
Zm00001d014792,Zm00001d014793,6,9708
Zm00001d014795,Zm00001d014796,140,9709
Zm00001d014795,Zm00001d014797,140,9710
Zm00001d014796,Zm00001d014797,140,9711
Zm00001d014797,Zm00001d014804,140,9712
Zm00001d014797,Zm00001d014806,140,9713
Zm00001d014797,Zm00001d014807,140,9714
Zm00001d014804,Zm00001d014806,140,9715
Zm00001d014804,Zm00001d014807,140,9716
Zm00001d014804,Zm00001d014808,140,9717
Zm00001d014806,Zm00001d014808,140,9718
Zm00001d014807,Zm00001d014808,140,9719
Zm00001d013707,Zm00001d014809,140,9720
Zm00001d013706,Zm00001d014809,140,9721
Zm00001d014808,Zm00001d014809,140,9722
Zm00001d014809,Zm00001d014811,140,9723
Zm00001d014809,Zm00001d014812,140,9724
Zm00001d014814,Zm00001d014813,140,9725
Zm00001d014809,Zm00001d014814,140,9726
Zm00001d014811,Zm00001d014814,140,9727
Zm00001d014812,Zm00001d014814,140,9728
Zm00001d014816,Zm00001d014819,8,9729
Zm00001d014817,Zm00001d014819,8,9730
Zm00001d014818,Zm00001d014819,8,9731
Zm00001d014816,Zm00001d014820,8,9732
Zm00001d014817,Zm00001d014820,8,9733
Zm00001d014818,Zm00001d014820,8,9734
Zm00001d014816,Zm00001d014821,8,9735
Zm00001d014817,Zm00001d014821,8,9736
Zm00001d014818,Zm00001d014821,8,9737
Zm00001d014820,Zm00001d014835,8,9738
Zm00001d014821,Zm00001d014835,8,9739
Zm00001d014834,Zm00001d014835,8,9740
Zm00001d014842,Zm00001d014844,5,9741
Zm00001d014843,Zm00001d014844,5,9742
Zm00001d014844,Zm00001d014845,5,9743
Zm00001d014844,Zm00001d014846,5,9744
Zm00001d014852,Zm00001d014858,1,9745
Zm00001d014853,Zm00001d014858,1,9746
Zm00001d014862,Zm00001d014864,30,9747
Zm00001d014861,Zm00001d014864,30,9748
Zm00001d014863,Zm00001d014864,30,9749
Zm00001d014867,Zm00001d014875,7,9750
Zm00001d014875,Zm00001d014876,7,9751
Zm00001d014875,Zm00001d014877,7,9752
Zm00001d014882,Zm00001d014888,10,9753
Zm00001d014883,Zm00001d014888,10,9754
Zm00001d014882,Zm00001d014889,10,9755
Zm00001d014883,Zm00001d014889,10,9756
Zm00001d014882,Zm00001d014890,10,9757
Zm00001d014883,Zm00001d014890,10,9758
Zm00001d014882,Zm00001d014887,10,9759
Zm00001d014883,Zm00001d014887,10,9760
Zm00001d014885,Zm00001d014888,10,9761
Zm00001d014885,Zm00001d014889,10,9762
Zm00001d014885,Zm00001d014890,10,9763
Zm00001d014885,Zm00001d014887,10,9764
Zm00001d014888,Zm00001d014893,10,9765
Zm00001d014889,Zm00001d014893,10,9766
Zm00001d014890,Zm00001d014893,10,9767
Zm00001d014887,Zm00001d014893,10,9768
Zm00001d014888,Zm00001d014894,10,9769
Zm00001d014889,Zm00001d014894,10,9770
Zm00001d014890,Zm00001d014894,10,9771
Zm00001d014887,Zm00001d014894,10,9772
Zm00001d014888,Zm00001d014895,10,9773
Zm00001d014889,Zm00001d014895,10,9774
Zm00001d014890,Zm00001d014895,10,9775
Zm00001d014887,Zm00001d014895,10,9776
Zm00001d014888,Zm00001d014896,10,9777
Zm00001d014889,Zm00001d014896,10,9778
Zm00001d014890,Zm00001d014896,10,9779
Zm00001d014887,Zm00001d014896,10,9780
Zm00001d014888,Zm00001d014897,10,9781
Zm00001d014889,Zm00001d014897,10,9782
Zm00001d014890,Zm00001d014897,10,9783
Zm00001d014887,Zm00001d014897,10,9784
Zm00001d014893,Zm00001d014898,10,9785
Zm00001d014894,Zm00001d014898,10,9786
Zm00001d014895,Zm00001d014898,10,9787
Zm00001d014896,Zm00001d014898,10,9788
Zm00001d014897,Zm00001d014898,10,9789
Zm00001d014893,Zm00001d014899,10,9790
Zm00001d014894,Zm00001d014899,10,9791
Zm00001d014895,Zm00001d014899,10,9792
Zm00001d014896,Zm00001d014899,10,9793
Zm00001d014897,Zm00001d014899,10,9794
Zm00001d014893,Zm00001d014900,10,9795
Zm00001d014894,Zm00001d014900,10,9796
Zm00001d014895,Zm00001d014900,10,9797
Zm00001d014896,Zm00001d014900,10,9798
Zm00001d014897,Zm00001d014900,10,9799
Zm00001d014893,Zm00001d014900,10,9800
Zm00001d014894,Zm00001d014900,10,9801
Zm00001d014895,Zm00001d014900,10,9802
Zm00001d014896,Zm00001d014900,10,9803
Zm00001d014897,Zm00001d014900,10,9804
Zm00001d014898,Zm00001d014900,10,9805
Zm00001d014899,Zm00001d014900,10,9806
Zm00001d014900,Zm00001d014900,10,9807
Zm00001d014900,Zm00001d014901,10,9808
Zm00001d014900,Zm00001d014902,10,9809
Zm00001d014901,Zm00001d014911,10,9810
Zm00001d014902,Zm00001d014911,10,9811
Zm00001d014916,Zm00001d014919,93,9812
Zm00001d014916,Zm00001d014918,93,9813
Zm00001d014916,Zm00001d014920,93,9814
Zm00001d014919,Zm00001d014924,93,9815
Zm00001d014918,Zm00001d014924,93,9816
Zm00001d014920,Zm00001d014924,93,9817
Zm00001d014919,Zm00001d014925,93,9818
Zm00001d014918,Zm00001d014925,93,9819
Zm00001d014920,Zm00001d014925,93,9820
Zm00001d013339,Zm00001d014933,269,9821
Zm00001d013340,Zm00001d014933,269,9822
Zm00001d014937,Zm00001d014938,2,9823
Zm00001d014938,Zm00001d014943,2,9824
Zm00001d014944,Zm00001d014945,10,9825
Zm00001d014944,Zm00001d014946,10,9826
Zm00001d014945,Zm00001d014947,10,9827
Zm00001d014946,Zm00001d014947,10,9828
Zm00001d014945,Zm00001d014948,10,9829
Zm00001d014946,Zm00001d014948,10,9830
Zm00001d014945,Zm00001d014949,10,9831
Zm00001d014946,Zm00001d014949,10,9832
Zm00001d014945,Zm00001d014950,10,9833
Zm00001d014946,Zm00001d014950,10,9834
Zm00001d014948,Zm00001d014949,10,9835
Zm00001d014948,Zm00001d014950,10,9836
Zm00001d014949,Zm00001d014951,10,9837
Zm00001d014950,Zm00001d014951,10,9838
Zm00001d014949,Zm00001d014952,10,9839
Zm00001d014950,Zm00001d014952,10,9840
Zm00001d014954,Zm00001d014957,1,9841
Zm00001d014960,Zm00001d014966,2,9842
Zm00001d014960,Zm00001d014964,2,9843
Zm00001d014960,Zm00001d014965,2,9844
Zm00001d014961,Zm00001d014966,2,9845
Zm00001d014962,Zm00001d014966,2,9846
Zm00001d014961,Zm00001d014964,2,9847
Zm00001d014962,Zm00001d014964,2,9848
Zm00001d014961,Zm00001d014965,2,9849
Zm00001d014962,Zm00001d014965,2,9850
Zm00001d014970,Zm00001d014972,1,9851
Zm00001d014971,Zm00001d014972,1,9852
Zm00001d014983,Zm00001d014984,19,9853
Zm00001d014983,Zm00001d014986,19,9854
Zm00001d014983,Zm00001d014989,19,9855
Zm00001d014983,Zm00001d014991,19,9856
Zm00001d014983,Zm00001d014990,19,9857
Zm00001d014988,Zm00001d014989,19,9858
Zm00001d014988,Zm00001d014991,19,9859
Zm00001d014988,Zm00001d014990,19,9860
Zm00001d014983,Zm00001d014992,19,9861
Zm00001d014983,Zm00001d014993,19,9862
Zm00001d014984,Zm00001d014992,19,9863
Zm00001d014986,Zm00001d014992,19,9864
Zm00001d014984,Zm00001d014993,19,9865
Zm00001d014986,Zm00001d014993,19,9866
Zm00001d014989,Zm00001d014992,19,9867
Zm00001d014991,Zm00001d014992,19,9868
Zm00001d014990,Zm00001d014992,19,9869
Zm00001d014989,Zm00001d014993,19,9870
Zm00001d014991,Zm00001d014993,19,9871
Zm00001d014990,Zm00001d014993,19,9872
Zm00001d014991,Zm00001d014992,19,9873
Zm00001d014991,Zm00001d014993,19,9874
Zm00001d014992,Zm00001d014994,19,9875
Zm00001d014993,Zm00001d014994,19,9876
Zm00001d014992,Zm00001d014995,19,9877
Zm00001d014993,Zm00001d014995,19,9878
Zm00001d014992,Zm00001d014996,19,9879
Zm00001d014993,Zm00001d014996,19,9880
Zm00001d014994,Zm00001d014995,19,9881
Zm00001d014994,Zm00001d014996,19,9882
Zm00001d014995,Zm00001d014998,19,9883
Zm00001d014996,Zm00001d014998,19,9884
Zm00001d014995,Zm00001d015002,19,9885
Zm00001d014996,Zm00001d015002,19,9886
Zm00001d014995,Zm00001d015004,19,9887
Zm00001d014996,Zm00001d015004,19,9888
Zm00001d015006,Zm00001d015007,19,9889
Zm00001d015002,Zm00001d015009,19,9890
Zm00001d015004,Zm00001d015009,19,9891
Zm00001d015002,Zm00001d015008,19,9892
Zm00001d015004,Zm00001d015008,19,9893
Zm00001d015007,Zm00001d015009,19,9894
Zm00001d015007,Zm00001d015008,19,9895
Zm00001d015007,Zm00001d015012,19,9896
Zm00001d015009,Zm00001d015012,19,9897
Zm00001d015008,Zm00001d015012,19,9898
Zm00001d015009,Zm00001d015012,19,9899
Zm00001d015010,Zm00001d015012,19,9900
Zm00001d015020,Zm00001d015025,7,9901
Zm00001d015021,Zm00001d015025,7,9902
Zm00001d015022,Zm00001d015025,7,9903
Zm00001d015020,Zm00001d015026,7,9904
Zm00001d015021,Zm00001d015026,7,9905
Zm00001d015022,Zm00001d015026,7,9906
Zm00001d015025,Zm00001d015030,7,9907
Zm00001d015026,Zm00001d015030,7,9908
Zm00001d015025,Zm00001d015031,7,9909
Zm00001d015026,Zm00001d015031,7,9910
Zm00001d015025,Zm00001d015029,7,9911
Zm00001d015026,Zm00001d015029,7,9912
Zm00001d015025,Zm00001d015032,7,9913
Zm00001d015026,Zm00001d015032,7,9914
Zm00001d015030,Zm00001d015036,7,9915
Zm00001d015031,Zm00001d015036,7,9916
Zm00001d015029,Zm00001d015036,7,9917
Zm00001d015032,Zm00001d015036,7,9918
Zm00001d015033,Zm00001d015036,7,9919
Zm00001d015036,Zm00001d015037,7,9920
Zm00001d015053,Zm00001d015054,1,9921
Zm00001d015060,Zm00001d015061,3,9922
Zm00001d015058,Zm00001d015061,3,9923
Zm00001d015059,Zm00001d015061,3,9924
Zm00001d015060,Zm00001d015064,3,9925
Zm00001d015058,Zm00001d015064,3,9926
Zm00001d015059,Zm00001d015064,3,9927
Zm00001d015060,Zm00001d015065,3,9928
Zm00001d015058,Zm00001d015065,3,9929
Zm00001d015059,Zm00001d015065,3,9930
Zm00001d015061,Zm00001d015064,3,9931
Zm00001d015061,Zm00001d015065,3,9932
Zm00001d015082,Zm00001d015085,1,9933
Zm00001d015082,Zm00001d015084,1,9934
Zm00001d015091,Zm00001d015094,93,9935
Zm00001d015092,Zm00001d015094,93,9936
Zm00001d015093,Zm00001d015094,93,9937
Zm00001d015090,Zm00001d015094,93,9938
Zm00001d015091,Zm00001d015095,93,9939
Zm00001d015092,Zm00001d015095,93,9940
Zm00001d015093,Zm00001d015095,93,9941
Zm00001d015090,Zm00001d015095,93,9942
Zm00001d015095,Zm00001d015096,93,9943
Zm00001d015091,Zm00001d015097,93,9944
Zm00001d015092,Zm00001d015097,93,9945
Zm00001d015093,Zm00001d015097,93,9946
Zm00001d015090,Zm00001d015097,93,9947
Zm00001d015095,Zm00001d015097,93,9948
Zm00001d015095,Zm00001d015101,93,9949
Zm00001d015095,Zm00001d015102,93,9950
Zm00001d015095,Zm00001d015103,93,9951
Zm00001d015097,Zm00001d015101,93,9952
Zm00001d015097,Zm00001d015102,93,9953
Zm00001d015097,Zm00001d015103,93,9954
Zm00001d015100,Zm00001d015101,93,9955
Zm00001d015100,Zm00001d015102,93,9956
Zm00001d015100,Zm00001d015103,93,9957
Zm00001d015101,Zm00001d015114,93,9958
Zm00001d015102,Zm00001d015114,93,9959
Zm00001d015103,Zm00001d015114,93,9960
Zm00001d015101,Zm00001d015115,93,9961
Zm00001d015102,Zm00001d015115,93,9962
Zm00001d015103,Zm00001d015115,93,9963
Zm00001d015103,Zm00001d015116,93,9964
Zm00001d015103,Zm00001d015118,93,9965
Zm00001d015114,Zm00001d015116,93,9966
Zm00001d015115,Zm00001d015116,93,9967
Zm00001d015114,Zm00001d015118,93,9968
Zm00001d015115,Zm00001d015118,93,9969
Zm00001d015116,Zm00001d015120,93,9970
Zm00001d015118,Zm00001d015120,93,9971
Zm00001d015120,Zm00001d015121,93,9972
Zm00001d015120,Zm00001d015123,93,9973
Zm00001d015121,Zm00001d015124,93,9974
Zm00001d015123,Zm00001d015124,93,9975
Zm00001d015121,Zm00001d015125,93,9976
Zm00001d015123,Zm00001d015125,93,9977
Zm00001d015125,Zm00001d015126,93,9978
Zm00001d015125,Zm00001d015127,93,9979
Zm00001d015125,Zm00001d015129,93,9980
Zm00001d015125,Zm00001d015130,93,9981
Zm00001d015126,Zm00001d015129,93,9982
Zm00001d015127,Zm00001d015129,93,9983
Zm00001d015126,Zm00001d015130,93,9984
Zm00001d015127,Zm00001d015130,93,9985
Zm00001d015129,Zm00001d015131,93,9986
Zm00001d015130,Zm00001d015131,93,9987
Zm00001d015130,Zm00001d015131,93,9988
Zm00001d015130,Zm00001d015131,93,9989
Zm00001d015129,Zm00001d015133,93,9990
Zm00001d015130,Zm00001d015133,93,9991
Zm00001d015129,Zm00001d015134,93,9992
Zm00001d015130,Zm00001d015134,93,9993
Zm00001d015129,Zm00001d015135,93,9994
Zm00001d015130,Zm00001d015135,93,9995
Zm00001d015131,Zm00001d015133,93,9996
Zm00001d015131,Zm00001d015134,93,9997
Zm00001d015131,Zm00001d015135,93,9998
Zm00001d015131,Zm00001d015133,93,9999
Zm00001d015131,Zm00001d015134,93,10000
Zm00001d015131,Zm00001d015135,93,10001
Zm00001d015133,Zm00001d015140,93,10002
Zm00001d015134,Zm00001d015140,93,10003
Zm00001d015135,Zm00001d015140,93,10004
Zm00001d015133,Zm00001d015138,93,10005
Zm00001d015134,Zm00001d015138,93,10006
Zm00001d015135,Zm00001d015138,93,10007
Zm00001d015133,Zm00001d015139,93,10008
Zm00001d015134,Zm00001d015139,93,10009
Zm00001d015135,Zm00001d015139,93,10010
Zm00001d014919,Zm00001d015151,93,10011
Zm00001d014918,Zm00001d015151,93,10012
Zm00001d014920,Zm00001d015151,93,10013
Zm00001d014919,Zm00001d015152,93,10014
Zm00001d014918,Zm00001d015152,93,10015
Zm00001d014920,Zm00001d015152,93,10016
Zm00001d015140,Zm00001d015151,93,10017
Zm00001d015138,Zm00001d015151,93,10018
Zm00001d015139,Zm00001d015151,93,10019
Zm00001d015140,Zm00001d015152,93,10020
Zm00001d015138,Zm00001d015152,93,10021
Zm00001d015139,Zm00001d015152,93,10022
Zm00001d015141,Zm00001d015151,93,10023
Zm00001d015141,Zm00001d015152,93,10024
Zm00001d015151,Zm00001d015153,93,10025
Zm00001d015152,Zm00001d015153,93,10026
Zm00001d015163,Zm00001d015168,88,10027
Zm00001d015164,Zm00001d015168,88,10028
Zm00001d015168,Zm00001d015173,88,10029
Zm00001d015168,Zm00001d015174,88,10030
Zm00001d015168,Zm00001d015175,88,10031
Zm00001d013461,Zm00001d015179,88,10032
Zm00001d013463,Zm00001d015179,88,10033
Zm00001d013459,Zm00001d015179,88,10034
Zm00001d013461,Zm00001d015180,88,10035
Zm00001d013463,Zm00001d015180,88,10036
Zm00001d013459,Zm00001d015180,88,10037
Zm00001d013461,Zm00001d015181,88,10038
Zm00001d013463,Zm00001d015181,88,10039
Zm00001d013459,Zm00001d015181,88,10040
Zm00001d013461,Zm00001d015182,88,10041
Zm00001d013463,Zm00001d015182,88,10042
Zm00001d013459,Zm00001d015182,88,10043
Zm00001d015173,Zm00001d015179,88,10044
Zm00001d015174,Zm00001d015179,88,10045
Zm00001d015175,Zm00001d015179,88,10046
Zm00001d015173,Zm00001d015180,88,10047
Zm00001d015174,Zm00001d015180,88,10048
Zm00001d015175,Zm00001d015180,88,10049
Zm00001d015173,Zm00001d015181,88,10050
Zm00001d015174,Zm00001d015181,88,10051
Zm00001d015175,Zm00001d015181,88,10052
Zm00001d015173,Zm00001d015182,88,10053
Zm00001d015174,Zm00001d015182,88,10054
Zm00001d015175,Zm00001d015182,88,10055
Zm00001d015179,Zm00001d015183,88,10056
Zm00001d015180,Zm00001d015183,88,10057
Zm00001d015181,Zm00001d015183,88,10058
Zm00001d015182,Zm00001d015183,88,10059
Zm00001d015179,Zm00001d015184,88,10060
Zm00001d015180,Zm00001d015184,88,10061
Zm00001d015181,Zm00001d015184,88,10062
Zm00001d015182,Zm00001d015184,88,10063
Zm00001d015183,Zm00001d015188,88,10064
Zm00001d015184,Zm00001d015188,88,10065
Zm00001d015183,Zm00001d015186,88,10066
Zm00001d015184,Zm00001d015186,88,10067
Zm00001d015179,Zm00001d015194,88,10068
Zm00001d015180,Zm00001d015194,88,10069
Zm00001d015181,Zm00001d015194,88,10070
Zm00001d015182,Zm00001d015194,88,10071
Zm00001d015179,Zm00001d015195,88,10072
Zm00001d015180,Zm00001d015195,88,10073
Zm00001d015181,Zm00001d015195,88,10074
Zm00001d015182,Zm00001d015195,88,10075
Zm00001d015179,Zm00001d015196,88,10076
Zm00001d015180,Zm00001d015196,88,10077
Zm00001d015181,Zm00001d015196,88,10078
Zm00001d015182,Zm00001d015196,88,10079
Zm00001d015179,Zm00001d015197,88,10080
Zm00001d015180,Zm00001d015197,88,10081
Zm00001d015181,Zm00001d015197,88,10082
Zm00001d015182,Zm00001d015197,88,10083
Zm00001d015179,Zm00001d015198,88,10084
Zm00001d015180,Zm00001d015198,88,10085
Zm00001d015181,Zm00001d015198,88,10086
Zm00001d015182,Zm00001d015198,88,10087
Zm00001d015183,Zm00001d015194,88,10088
Zm00001d015184,Zm00001d015194,88,10089
Zm00001d015183,Zm00001d015195,88,10090
Zm00001d015184,Zm00001d015195,88,10091
Zm00001d015183,Zm00001d015196,88,10092
Zm00001d015184,Zm00001d015196,88,10093
Zm00001d015183,Zm00001d015197,88,10094
Zm00001d015184,Zm00001d015197,88,10095
Zm00001d015183,Zm00001d015198,88,10096
Zm00001d015184,Zm00001d015198,88,10097
Zm00001d015188,Zm00001d015194,88,10098
Zm00001d015186,Zm00001d015194,88,10099
Zm00001d015188,Zm00001d015195,88,10100
Zm00001d015186,Zm00001d015195,88,10101
Zm00001d015188,Zm00001d015196,88,10102
Zm00001d015186,Zm00001d015196,88,10103
Zm00001d015188,Zm00001d015197,88,10104
Zm00001d015186,Zm00001d015197,88,10105
Zm00001d015188,Zm00001d015198,88,10106
Zm00001d015186,Zm00001d015198,88,10107
Zm00001d015194,Zm00001d015200,88,10108
Zm00001d015195,Zm00001d015200,88,10109
Zm00001d015196,Zm00001d015200,88,10110
Zm00001d015197,Zm00001d015200,88,10111
Zm00001d015198,Zm00001d015200,88,10112
Zm00001d015194,Zm00001d015201,88,10113
Zm00001d015195,Zm00001d015201,88,10114
Zm00001d015196,Zm00001d015201,88,10115
Zm00001d015197,Zm00001d015201,88,10116
Zm00001d015198,Zm00001d015201,88,10117
Zm00001d015203,Zm00001d015204,3,10118
Zm00001d015203,Zm00001d015206,3,10119
Zm00001d015203,Zm00001d015205,3,10120
Zm00001d015204,Zm00001d015206,3,10121
Zm00001d015204,Zm00001d015205,3,10122
